Utterance,Type,Dialogue Act
Prostut na hoiyar anubhuti ki prostutite hastokshep kore?,T,irq
"Hyan, eta satyoi kathin. Tai jokhon ami chintit hoiyar majhkane thaki, tokhon amar pokshe focus kora satyoi kathin. Tai ami ja korte chai tar moto focus korte parchi na. Karon ami anubhav kori je amar mon onekguli bibhinn bishoye royeche ebong ami thik ki kora uchit ta apni janen na. Eta thik moto, ami chintit apni janen, shob bibhinn dik sompore.",P,id
"Thik achhe, tai apnar monoyog ebong prostutir kothor porishrom kora shomvito hoy.",T,crq
"Hyan, eti amar shaktike sotik jinishgulite focus koraar moto. Ami shudhu chintay somoy nosto koraar moto.",P,cd
"Thik achhe, tai ei atydhik udveg ebong ei somosto prostutir ei somosto hastokshep obilombe cholte thake jatokhon na apni uposthapon er jonno prostut hochchen.",T,crq
Hyan. Ebong tarpor poshondo jokhon ami uposthopon korchhi.,P,op
Tai asun sei sompore kotha boli asun asol din'te jai ekta upohar jate amader ekta dharabahik kaj asche ja apnar kshamatar sathe hastokshep kore tbe eti apnar jonno biraktikor.,T,crq
Hyan.,P,op
Ekhon ei uposthapon class-e?,T,irq
Hyan.,P,id
Tai apni classroom-e achen. Apni ki sei shrenikaksh-e uposthapon korar jonno shudhumatro ekta likhun eti bibhinn PV maddhome ghurano hoy?,T,irq
"Eti uposthaponar upor nirvor kore. Kokhono kokhono emon ek ba dujon onno lok-er moto thake jake sei raate uposthapon korte hoy, bishoy-tir upor nirvor kore koto dirgh bishoy-ta.",P,id
"Thik achhe, thik achhe, chalun beche neoya jak she-shobar apnar o uposthaponar jonno eti apnar kshamatake sathe hastokshep kore tbe eti apnar jonno biraktikor.",T,irq
"Welle, ami je satyoi gollamol korechi, ami mone kori je ami prathom chhilam kintu sadharonto, jemon ami mto, ditiyo hote pare.",P,id
"Thik achhe. Sutara ei udahoron-er jonno, apni ditiyo maddhome korchhen bolun. Thik achhe, tai apni classroom-e boshen ebong onno ekjon chatro uposthapon korche. Ki je mone-er maddhome jachhe?",T,irq
"Amar mone hocche ami sampoornobhabe badoyechhi. Jemon ami shei boktir je amar katha bole tar dikeo manoyog deyechhi na, karon ami kibhabe etike elomelo korte hobe ta niye ami khub chintit. Apni janen, ami, ami ghormokto hote porshu korte shurukorchi, jemon amar hat angtashat, amar hriday kichhuta dourate shurukorce, ebong tara je korchhe ta theke ami sampoornrope simaboddho. Shudhu, apni janen, jokhon ami shekhane uthbo tokhon ki ghote, ta niye udvigno.",P,id
"Tai sei mohorte jokhon apni boshen, apni satyoi tader uposthaponata toto dekchen na karon apnar ei shoktishali ba kichuta shoktishali sharirik lakshan royeche. Apni apnar hriday doure ekta bit ghormokto hate talu ache. Apni jone out korchen. Apni ki kokhono proyokher iccha onubhav korechen, jemon, room theke beriye jawa?",T,id
Hyan. Eta mazhar je apnar bola uchit je eta ullekh korte kichuta dibhao bojhachhilo kintu ami mone kori je bathroom byabohar korar jonno amake ojhat khoje ber korte hobe ba amake shekhane theke beriye jete hobe.,P,op
"Hyan, tahole apni ki mone koren je apnake room chhede jawaar jonno sobcheye beshi chap dichhe? Ki uposorgo?",T,irq
"Umm,",P,gc
"Ebong apnar moner modhye ki chinta cholche thik taholei pochondo korun, tai asun sei dharoner guruttor muhurtti nioa jak. Apni jokhon, apni, chalun shudhu uposthapona age ekhono bolun, thik ache? Tai apni desk-e bose achhen ebong apnar hridspanndan berechhe. Ebong apni tara ki korchen tar upor focus korchhen na. Apni uchch apnar udveg out zoned korchhen. Apnar mon-e thik ki cholchhilo, tahole?",T,irq
"Ami mone kori ami bhavchi, jemon, ami jevabei hok eti boma felbo. Tai ami thik, apni janen, etta korar chaper modhye diye jete pari na. Jemon ami itimodhye amar mathay ache, ami jani je eti kharapbhabe shesh hote cholche.",P,id
Tai apni itimodhye byartho hoyeche.,T,crq
"Thik. Tai sekhan-e othar kono mane hoy na. Ebong hayto ami sekhan-e na uthle, apni janen, ami onumon kori eti ar kharap hote pare na. Tai ami shudhu chhede jete pare.",P,cd
Apni ki bibrot je professor ba onnanno chatrora dekhte habe je apni sotti udbigno chhilen?,T,yq
"Hyaan, ami chai na je ami bujhte pari jodi ami chole jai ebong lokera ta na kore, shudhu amake bhabte badhya korbe je ami osusto baa jai hok na. Ebong eti ekta bhalo poristhiti hobe, jodi ami eimatro chole jai tahole sekhan-e amake dekhte pelam, apni janen, gham howa ebong ei shob onnanno uposorguli ja ami asole sekhan-e uthle amar dekha jay, eti shuru hower age chole jawa vhalo hobe.",P,op
"Thik achhe. Sutaraang, osusto bhaba vhalo ebong apni bolchilen bole jete hoyeche.",T,crq
"Hyaan, naki tara bhabte pare je tar pore sobar samne uposthit hower jonno ki hoyeche, apni janen.",P,cd
Sei bondhur jonno tibro udveg thakbe. Ebong tarpor tara khub bibrotokor hote pare. Eti apnar jonno ekta khub obonchito pholofol hobe.,T,crq
Thik.,P,cd
"Sutaraang apni jokhon ei chinta nie bitorok korchen, karon eti apnar mathay asche, ebong apni bhabechen amake shudhu dorkar, hyaan, ekhane theke ber hote hobe. Sekhane ki hoy, tai amra hote 15 minut age uposthapona korchi? Tai tomar mone hoyeche tumi palate chao,",T,irq
"Thik. Aar ami ghori-r dikay takie bolechi, jano, like, ei presentation-e aro koto somoy age amake jete hobe, amar ki jaoa uchit? Amar ki jaoa uchit noy? Fure jaoar poriniti ki? Apni janen, ebong khelar dhonno, ja kharap hobe?",P,id
Apni ki kokhono ran out hoye chhilen?,T,yq
"Um, ekbar ami bathroom-e giyechilam, nijerke shanto korte ba nijer sathe kotha bolaar chesta korte, ba apni janen, amar mukh thanda korrar moto. Um, kintu ami fire ashechi.",P,op
"Ebong apni uposthapon korechen tarpor apni uposthapon korechen thik achhe, tai apni beche gechen. Aro chappurno uposthapona ek",T,crq
"Hyaan, ami proyo anubhob korchi je ami osusto hobo. Ami sedin khub tension-e chhilam.",P,cd
"Eta apnar jonno khub, khub kathin chhilo. Ki hoyeche sei bishesh dine?",T,irq
"Tai sadharanot, jemon, ami amar uposthapona load korte jai, ei mohurte, jemon, ami amar samne amar notun card ba jai hok na keno. Ami ei mohurte kampchi. Ami tai ami jani na eta bhit, ba udvigna ba sambhobat sobkichur sommishron. Ar ami thik ghamchi. Amar hridopind lafachchhe. Amar pray matha ghora lagchhe. Ami ki ghote jachchi ta niye khub chape achhi. Ebong tarpor apni janen, ami kotha bolte shuru korchi. Ebong tarpor uposthapona sadharanot 20 minut ba tar moto hoy. Thik ache, tai amake sekhane somoykal dhore thakte hobe ebong ami thik temoni achhi, apni janen, ghamchen ebong tarpor ami bhobchi, lokera ki amar dik theke takie achhe naki manush? Manush eta dekhte pare? Jano, ami ki kichu bhulte jachchi?",P,id
"Tai kichu chinta apni ashcharya jodi tara dekhte pare apni koto ta udvigna apni ashcharya jodi apni uposthapona kharap kortey jachchen,",T,crq
"Thik. Othoba tara mone kore je ami olosh chhilam ebong ami prostut korini, tara ki bhabe je, apni janen, ami bobo ba ami jani na, apni janen ami ki korchi.",P,cd
Tai tara apnake ekjon boktir moto kom mone korte pare.,T,crq
Thik. Othoba amake bichar kora moto. Thik ache.,P,cd
"Hyan. Tai sei mohurte apnar moner moddhe diyechhe jemon onekguli udveg royeche. Sutara, eti kohon ghurte shuru kore yate apni uposthapona shuru koren 20 minut er jonno apni prathomikbhabe sekhane uthben ebong projekshon monitor e apnar uposthapona paben. Hyan. Khon eti kone ghurte shuru kore?",T,id
"Um, eta nirbhor kore maje maje ami ektu sthir hoye jai, kintu tarpor sadharanot erokom, ami mone kori ekdhoroner chhond pae. Ebong tarpor, kintu tarpor eta abar udvog pay jato kshon na ami amar grade pete. Tumi ki bujhte parchho ja ami bojhatte chachchi? Ebong ami pochondo korchhi, jato kshon na, karon ami mone kori ami kharapbhabe kaj korbo. Jato kshon na ghotebe khon",P,id
Jokhon apni grade paben.,T,crq
"Kokhono kokhono, jemon she sadharanot she din dey na kintu prothomikbhabe porer din ba porer din pochhondo kore",P,cd
Tahole ki sei tivr udvog ja apni uposthapon korar somoy korchen?,T,yq
Ekhon? Ami boste yete pochhondo korote paren ekbar eta spastobhabe dissipates moto.,P,on
"Thik ache, sutaragulor jonno poroborti boro drop offer dhoron ti hobe jokhon apni uposthapona shesh korben",T,crq
"Hyan, jokhon chokh hote pare oar ami dik theke thakbo na. Tara onno karo kache chole geche. Tai ami bhoblam, thik ache, tara amar kotha bhule geche. Ami nirapad.",P,cd
"Thik ache, tahole. Kintu tarpor ei onno chinta ache ekhon amader dekhte hobe ki grade thik ache?",T,yq
Ebong ami nijekete bishwas kori je ami kharap korchi.,P,id
Tai apnar mone chinta hochhe ami ekta kharap grade pete jachchi.,T,yq
"Hyan, ebong je sobai amake dekheche, apni janen, gham ebong ei somosto lakshanguli je amar modhe royeche ta sobai amake bichar korche",P,op
