Utterance,Type,Dialogue Act
"Tahole bolun apni ekta bari te jan, apni sompradaye jan, thik ache? Apni ekta bari te jan ebong ekta chhutir din ache. Hoyto bhul kora niye chintito, hoyto sei bishoye chap. Hoyto klanto. Ebong shekhane kichu praman royeche je apni tulte sokkhom hobe, kintu apni kebal shekhane ki shart royeche se sompore apni kauke mithya likhben na apni bujhte paren je tara hoyto sotti bolche na, kintu apni' bari te jawaar jonno prostut. Tai apni chole jan ebong tarpor jokhon apnar sobcheye kharap obostha hoy tokhon keu aghat kore. Eti sei dharoner bhul ja apni korte bhoy paben. Je bhul korte moto ki mone hobe?",T,id
"Bhoyanok, eta mone hobe, apni janen, karo sathe ei dharoner ghotona ghotar pechone amar bhoomika chhilo, jemon karo khoti hawar jonno ami anshikbhabe dai chhilam. Ebong je amar kaj hote onumit hoy thik biporit mato.",P,id
"Tai eti ekta kharap khetre pholaphol hobe. Apni atyanto birkto hobe. Tomar akhon khub mon kharap. Jokhon apni ei muhurte 10 tir modhye panch, kintu apni jokhon shokale bichanay thakben tokhon apnar boyos ato. Hyan. Eta ki juktisongot je ekjon peshadar emon bhul kore? Eta emon kichu hariye jawa bhul ja sadharanoto dhora pore. Eta juktisongot? Tara mathe chaliye jay ebong shekhane theke shikhar chesta kore.",T,id
"Ami jani na, mane, ami bhachte chai je ami onuman kori je ei dharoner bhul kora sambhobh noy, kintu ami mone kori je eti nirbodh. Ami eti sambhob bale mone kore. Ebong ami, ami eti theke shikhte chai, kintu ami jani na onyo lokera ki korbe. Jemon ami jani na ami amar chakri ba onyo kichu harabo kina.",P,id
"Thik ache, ei dharoner trutir jonno pholafol hote pare. Eta icchakrit noy, emon kichu ja onek bhuler moto paristhitiro sanghather karone ghote pare jarai dinero seshe klanto hoye pore, sot na thake. Sekhane proshomno ache. Kintu tobuo, ami proshongsha korte pari apni je kono upayei sei bhulti korte chan. Emon bhul korar por apnar ki hobe? Apnar chinta ki hobe? Apni ki chinta korben?",T,id
"Ami bhavchi, ami jani na eti kibhabe aro bhalo hobe. Ami jani na ami ki korechi ta amar sathe kono somporkhe ami kono somoy thik onubhob korbo na.",P,crq
"Amar somprosaron-e, ami je korechi ta ami kono somoy thik bodh korbo na. Hyan. Ebong sei chintar proti apnar protikriyar poriprekshite apni ki korben bole mone korechen?",T,cd
"Ami jani na. Ami bolte chachchi, ami adorshobhabe onuman kori, ami nijekete bolbo, eti aro bhalo hote choleche. Apni janen, ei pass hobe ebong sobkichu kintu ami jani na. Eta shudhu kothin.",P,gc
Apnar performance-e apni ki korben bole mone korechen?,T,irq
"Ami mone kori ami sambhoboto kichu somoy chhuti nebo. Ami bolte chachchi, eta thik je ami pore khub chap hobe. Ebong chintito ami arekti bhul korbo karon ami khub chap-e achi ebong focus korte somossha hochhe.",P,id
"Tai ekta odhut upaye, udvag, chintabhabna ja apni ekhon udvoger karon hoye uthesen, apnake bhul kora r jhukite foleche.",T,id
"Hyan, ami bolte chachchi, ami onuman kori je ami eti somporko kono somoy bhavini, jodi oti bhalo hoe, tahole ami amar kajti aro bhalo vabe korbo ebong amar toto ta jhuki thakbe na. Kintu jodi ami ei rokom onubhuti kori, ami focus kori na ebong pore ami etir karon-e ekta boro bhul korte pari.",P,ack
"Thik ache, tai apni ekhon je chintachhilen ta holo apni bhul korte parben na karon eta khub biddhongshi hobe. Ebong ei moto je shironam. Ami apnar ache ekta chinta ache. Tai mone hochhe apni bhul korte parben na. Ebong eti apnake manoshikvabe kom prostut korche ebong sambhoboto bhul kora r jhuki bereche.",T,id
