Utterance,Type,Dialogue Act
"Jason, kemon achen, syar?",T,gt
Thik aache.,P,gt
Aponi thik achen?,T,yq
Ami ekhane achi.,P,op
"Aponi ekhane, shudhu ekhane. Ami bujhte parchi aponi koyek shoptoh aghe hospital-e achen.",T,crq
"Hyan, ami prai dui shoptoh aghe hospital-e chhilam kichu ekta korechilam ebong pore amake hospital-e jethe hoyechilo.",P,cd
Ki hoyechhe?,T,irq
"Hyan, tai prai dui shoptoh aghe, ami amar ghor-e tairi kora ei dordanto machine-ti shesh korechilam, jate sorkar amar chinta ba amar, amar kaj ba amar acharon shunte na pare. Ebong ami shudhu amar shesh shomanno kaj-ti shesh koraar chesta korichilam ja amar tairi korar jonno dorkar chhilo ebong ami pratibeshir kache giyechilam, karon tader garage khola chhilo ebong kewal ekta tool ber kore bari-te firiye niye esechi. Ebong jokhon ami amar ghor-e kaj korichilam, tokhon police eshe amake tule niye hospital-e niye gelo. Tai etar moto, sorkari thottho pete dekhun.",P,id
Aponi ki mone koren sorkar ki korar chesta korche?,T,irq
"Tara asole amar room tairi kora theke amake thamano-r chesta korche. Karon tara, tara ei notun order tairi korche jekhane tara chai sobai tader onusoron koro. Ar ami onusari noi. Ebong ami jani ami ki chai. Ebong ami jani amar poribar ki chai ebong ami jani tader ki dorkar. Ebong ami shudhu amar ghor tairi kore tader rakkha korar chesta korchi.",P,id
Ebong amake apanar room shomporke bolun. Aponi sekhane ki korchen ja bishesh kore tole.,T,ci
Tai ami jante shostho smart chhilam je sekhane emon frequency ebong taraang royeche ja sorkar apanake light-e ebong TV-e pathache ebong sekhane thaka protiti electronic jontropoti-r madhyome pathache. Ebong ami asole tairi korchi putul ba ekta taraang neutralizer jate eti asole ghotate baddho dite pare. Jate aponi prokritipokkho aponar pochondo moto jibonshapon korte paren ebong shorboda shukhi ebong tarunno ebong anondomoy thakte paren.,P,id
Jokhon aponi nirmanto korchen tokhon ki aponi emoni anubhob korechilen?,T,yq
"Hyan, karon ami amar ghor-e ei prototype-ti tairi korchi. Ebong je kono somoy ami mooloto sekhane ami chhilam, eta bhalo chhilo. Amar shakti chhilo. Ami jeta chai chhilo amar kache chhilo na. Kintu amar prototyper jwolani shesh hoiche. Ebong tai ami eti boro, brito kora proyozon, jate eti deero hote pare.",P,op
Aponi eti korar chesta korchen?,T,crq
"Hyan, ami etai korar chesta korchi jokhon ami amar pratibeshir kache theke soranjamguli dhar kortam na kintu hyan, ebong tarporo ami online kichu jinis order korchilam. Ebong setigulikeo pathanor kotha chhilo jate ami je base tokro-toti tairi korchi, ami amar pratibeshir bari-r jonno soranjamguli boshonto kori. Eti shomosto nikhu ebong seto kora jete pare jate baidyutik tarer shomosto hard drive ebong sei shomosto jinispatra pravesh korele ami kewal eti plug in korte pari. Ebong tar pore kebal ami amar ghortei noy, amar ghorgulio achchhadito ebong shomosto amar paribarer, tara shudhu sukhi hote pare.",P,cd
"Tara sukhi hote pare, tara sukhi hote pare, jemon aponi jane, aponi khushi chhilen.",T,crq
