Utterance,Type,Dialogue Act
"Tai, thik ache, asun ekdhap piche jai ebong dakshata sambhoke kotha boli. Apanar ekhon je chakoriti ache tar jonno apanar ki shikkhar proyojon chhilo?",T,irq
Ami amar snatak digri ache. Ebong amra ekTu prashikkhon peyechi. Apani janen je amra prai shoi kormokshetre kichu prashikkhon pai ebong er moto jinispatra pai.,P,id
Apani ki emon ekTi chakorite achen kina ta dekhar jonno apani ki karo dwara kajer mulyan karen?,T,yq
"Hyan, amar ekjon supervisor ache tai tara staff check up kare ebong jodi ami mone kori je amar kache ei dhoreen prashno ebong jinis ache, ami tader kacheo jethe pari.",P,op
Apani ki sei systeme emon kauke khujhe peyechen je jugyotar sharte kormocharir proyoneeota puron kore.,T,yq
"Hyan, mane, amake borkhasto kara hoyeni. Sutarang eti abar ekTi bhal lokkhan.",P,op
"Eti ekTi bhal lokkhan. Hyan, apanake borkhasto kara hoyeni. Apani ki kokhono kono dhoroner lekha ba keu apanar sathe kichu alochona korechen?",T,yq
"Na, amar mone hochhe office hoteo abhawataTa ekTu bodle geche, jemonTa hoyto anyara mone kore ami shottik siddhanto niini. Ami anuman kori je amar shomosto sondheho jekhane theke asche tarai ongsho, jemon, keu amake boleni ebong ami korechi, apani janen, amar supervisor amake deke baleni, ami ei bishoye udvigno, kintu ami shudhu mone hochhe hoyto onyo lokera mone kore je ami kichu bhul korechi.",P,on
"Thik ache, tai er shamorthonae kon proman nei. Ek dhoroner soraShori fashione, jemon ekjon supervisor aschen, kintu apanar, apani ki anubhav korchen, apani kibhabe jinisguli upolobdhi korchen tar upor bhitthi korae etike shamorthon korar mato onno kono proman nei. Hyan, apani ei anubhuti pachen je, jaiho, tara apanar sathe jogajog korche.",T,crq
"Hyan. Ja, ami anuman kori je amar hoyto etta udvigno hoya uchit noy karon onyo lokerao bhul koreche ebong pondho koreche, supervisorra tader sathe kotha bolache ebong apani janen, tar poreo tara tader chakri harani. Sutarang eti eto, apani janen, ami, apani janen, ami janai na, ami anuman kori je eti kebol tader kotha shonar mato noy, ba bhabechen je tara amake bichar korche eti ekTi ingito je bhoyanok kichu ghoteche ba ami korachi ei bishal bhul.",P,id
"Thik ache, tai apani dekhte pachen je ami ei kotha bolchi apani ta dekhte pachen. Tai ei kichu anubhuti hote pare. Apani je chintabhabna korchen, apani ashole ki bhag poribekshon korchen tar sathe milite, apani apanar poribekshon guli ke emonvabe filter korchen ja sambhavat segulike arro kichuta dhongshatmok ba arro netibachok bole mone korchen.",T,id
"Hyan, eta ekdhorne mod, ami jani, eta eto borro chukti noy karon, jemon ami bolachilam, amar supervisor amar sathe kotha balenini ebong eto emon noy je ami bachchader sathe ghoteche emon bhoyanok kichu shunechi. Je valo kichu kintu amar mone hoy, tumi janoo, amar mone emon chinta ache, oh, se ki tumi janoo, kichu bolche? Janoo, jokhon se bolachilo? Tini ki ghotechilo ta ullekho korechilen? Ebong edhorne jinispatra?",P,id
Apani ki ekjon shakormir sathe mithskriyar ekTi udahoron dite paren jekhane tara emon kichu bolchilo ja apani bhebechilen je etir kotha ullekho korche?,T,irq
"Hyan. Tai amra amader niyomito kaj saptaher moto chhilo. Ebong amra pohondo kori, apni janen, bishoyguli kivabe cholche ta niye alochona korun. Ebong eta ekta boro bapar, apni kI janen, svabhaviker cheye beshi je bachchader ei paribar theke soriye deoya hoyeche. Sutara, apni janen, amar ekjon sahokormi amake ek prokare dhakka diye bollo, oh, apni-i bulldozer, apni janen, apni thik sei paribarer madhyame langal chaliye sei bachchader niye gechen. Ebong, apni janen, ami mone kori tini etike ekdhore roshikotar moto bojhate chechhilen ebong thik, apni janen, hoyto bolte chan, jemon, apni janen, apnar ja korar dorkar chhilo ta apni korechen, kintu eti amake serokom anubhav korche. Mone koren je ami shudhu nirbodh? Jemon, se ki mone kore je ami patta dinini ebong ami je bolchi ta apni bujhte perechen?",P,id
"Tai tini bulldozer hisabe ullekh korechen. Ebong eti neowar ek tti upay shaktishali, daksh hobe. Eti neowar arekti upay dhongshatmak hobe ja amra dhongshatmak shaktir age kotha bolechi. Tara yantrik tader anubhuti onek nei.",T,id
Hyan.,P,ack
Tai apni thik janen na je tini kivabe eti bojhate chechhilen tobe apni bhabechen sambhobat eti naitobak chhilo,T,id
"Hyan. Ebong ami anuman kori je eti amar bhoyer moto phire jay je ami etir madhyame eti bhavini je ami thik, apni janen, ami protibedonti toiri korechi ebong eti chhilo ebong, apni janen, eti amake anubhav kore je ami ki chhilam? Yantrik hochhe? Ami ki shudhui chhilam etar shomoye omonojoyi? Ami eti aro chinta korte uttejito chhilo? Ebong eti sotti, apni janen, eti amake aghat jekhane eti aghat ami anuman kori je apni janen.",P,id
Tai tar eti kothati sotti eki dhoroner ei chintar jonmo diyechhe je apni hoyto jatheshtho sahanubhutishil ba hoyto jatheshtho sahanubhutishil non.,T,crq
"Athoba emonki shudhumaatro chintashil. Amar dharonay hoyto ami thik ki korchilam, apni janen, ami thik ki korchilam se bisheye onek chintabhavana na korei amar kaj niye jachchi.",P,cd
"Tai, sei montoer aloke apni hoyto ekta jinish bhinnobhabe korten. Siddhanto neowar somoy, apni aro podoksheper madhyame chintaten.",T,id
"Hyan, hyato ek tu beshi somoy nichhe.",P,ack
