Utterance,Type,Dialogue Act
"Thik achhe, kemon achhen?",P,gt
Bhal. Jijnasha korar jonno dhonnyobad. Ami bujhte parchi apni aajke agency te esechen karon apnake samprati greptar kora hoyeche.,T,gt
"Hyan, alcohol, marijuana'r pravabe thakar jonno ami ekti DUI peyechhi.",P,id
"Alcohol ebong marijuana. Ei DUI kot sompriti chhilo? Pray ek shoptah age? Thik achhe, tai ki ghotche jokhon je ghotche?",T,irq
"Um, achha, amake adalate jete hobe. Ebong ami jani je ami shomvobhoto jete hobe ami chikitsa ba erokom kichu chai, kintu ami sotti chai na. Tai ami shudhu, ami ekhane aschi karon ami jani na jodi ami kono dhore chikitsa niche thake tahole hoyto ami eti theke beriye ashte chai. Kintu hyan,",P,id
Eti theke beriye asun. Apni charge out pete mane?,T,crq
"Hyan. Ami bolte chachchi, amar mone hochhe tara shomvobhoto amake like rehab'e jete ba erokom kichu korar moto kore tulbe. Ebong ami eta korte chai na.",P,cd
Tai apni mone koren apni punorbashon ba dui theke beriye ashte paren.,T,orq
Ami jani na. Ami sotti nei.,P,od
"Tai ei sompriti greptare, apni bujhte pechhen je eti boshor kora bondho kora ekta moolyo hote pare ja sotti chai na hyan, shekhane atke ache.",T,yq
Hyan dhroner,P,op
Apni jokhon pan koren apni ki ekoi somoye samajikota koren?,T,yq
"Ami bolte chachchi maje maje ami bare jete pochondo kori ebong ei jatio jinisguli pochondo kori, kintu beshi bhaag somoy thik amar bari'r moto.",P,id
Eka tai ganja na,T,crq
"Hyan, ami bolte chachchi je ami emon kichu lokke pochondo kori jara dhupan'er moto kintu sadoranto protidin nijer ebong nijer moto kore tai eti manusher sathe chhilo",P,cd
Tai bole mone hochhe na je apni jodi akhono boshor kora bondho kore den tahole apni apnar samajik shomorthon harano'r bishoye sotti chintit,T,id
Um ei alcohol ti ebong ami ei ti betha uposhor jonno nite chai hyan.,P,id
Onno kono karon um,T,yq
Eta shojjo,P,id
Shomosshar kotha bhule jan hyan. Tai apnar mizajke itibachakbhabe proovito kore.,T,id
"Hyun, ami jemon peyechhilam temoni ami matal hoye gele anubhuti pochondo kori",P,ack
Apni ki boshor korechen jehetu apnake eti korte hoyeche?,T,yq
"Um, ami pan korini kintu amar obostha hoyeche.",P,id
Tai apnar byabohar ache eti byatha dur kore apnar jonno dol khawar jonno udveg bhal bodh kore. Kintu tarpor apni ain er ei poriniti ache. Ebong apni ei duiti jinish khujte ber koro.,T,id
Ami jani na. Jani na tomar gyaner bhander ki chhilo. Tai thik moto na.,P,id
Apni eta kalpona korte paren. Tai eta onno dike ekta bhal chhilo. Apni aro ache kalpona korte paren eta bhobishote aro charge moto ain proyokkori bole.,T,yq
Ami mone kori ami satyoi eti bibechona korini.,P,on
Sutara apni emon ekta pholafolke chitrito korte paren jekhane apni ei chargegulike harate paren ba satyoi kono bhari poriniti nei. Ebong bhobishote apni aro sotorko thakben.,T,yq
"Ami jani na. Hyan, ami tai onumon.",P,on
"Tai ei chintar sathe, apni apnar moto byabohar chaliyechen, je onshotti apni ei samasyay felechen ta apni ber kore deben.",T,id
Hyan.,P,ack
Prothome apnake ei somoy jhamela theke beriye ashte hobe.,T,id
Hyan.,P,ack
"Tai jodi apni alcohol marijuana chhada byatha ebong udveg dur korte paren, apni ki eti byabohar chaliyechen?",T,yq
Ami shudhu kalpona korte parini.,P,id
Tai ekhane ekta samajik upadan ache.,T,id
"Hyan, ekTu. Ami moolot ekai pan kori karon amar somosto bondhu noy pachti kajer moto kaj kore. Tara protidin pan kore na. Kintu ami kori. Kintu weekende amar sob bondhuder moto ami jara.",P,ack
"Tai apnar kono udveg na thakleoi, byatha na thakleoi apnake onnoto apnar bondhuder sathe sei mithoskriya tyag korte hobe. Apni tader sathe baire gele tara kemon sara debe? Ami pan korini.",T,irq
"Um, tara sambhabt eti bujhte chai na, karon amra sobai baire jai ebong amra satyoi matal hoye jai.",P,id
Tai eta samajikbhabe bishri hobe. Apnar bondhuder sathe somporker tanaporen. Tai alcohol ebong marijuana chhada r moto byabohar bondho kora ja apnar jonno bhalo poth bole mone hocche na.,T,id
Jani.,P,gc
Kintu tarpor apnar ei dukhjonok poristhiti royeche ja apnake er kichhuta onumon korte baddho korce.,T,id
"Hyan, ami bolte chachchi, eta amake bhavte baddho korce je, hayto amar, amar ekta poriborton kora dorkar. Ami shudhu je dekhte pachhi na. Je poriborton ami korchhi. Tai",P,ack
"Apnake kichhu poriborton korte hobe. Hyan, kintu alcohol noy. Oshudher.",T,id
"Hyan, hyan.",P,ack
Onno kichu poriborton hote pare.,T,id
"Haan, ami jani na kintu ki.",P,on
"Tai apni apnar byabohar kamate paren, driving eadat te pareen ebong eti apnake apnar lakhye neye jete pare. Je byathar uddbheg bondh korte jotoeshtho byabohar hobe?",T,irq
Ami ki khono kothao jachhi na? Ami proyojoni gari chalate pari na.,P,id
"Tai sei koushol ti kaj nao korte pare. Eti emon kichu ja apni proyojoni chhade felen jodi, ek tu beshi bichchhinn karoar ebong ek tu kom pan karoar ei dhara. Mone hochhe apnar sob option ekhane kathin. Haan, eta thik je shudhu ami tomar kache serokom mone hoy na.",T,id
Ekhon je ami moto,P,id
"Er madhyome kotha bolchi, haan.",T,gc
Ami mone kori na je amar kono pochondo ache,P,od
Kono pochondo ache? Ja ghôtote jachhe ta ki ghôtote jachhe?,T,crq
Ami jani na.,P,on
Thik ache. To cholo shuru kora jak lead diye. Ekhon amar sathe pick up. Apni ekta DUI er sathe ei puro adalater karyokrom e ti kharap dhara tairi korte chan na. Apni ki mone koren je apni ekta kharap chap tairi korte pare?,T,irq
"Umm, drag court-e jân.",P,id
Ami eta korbo.,T,id
"Er moddhe arekti DUI paan, setao bhalo chhilo na.",P,id
"Tai apni nishchitbhabe ei acharanguli eadate chan. Tahole janen, nishchitbhabe apni sheks korte chan na? Jaihok ei jinishguli ki grahanayogyo hobe?",T,irq
"Mane, sotti na. Ami bolte chachhi, ami mone kori amar adano uchit je matal obosthaye gari chalanu pochhondo noy. Athoba hoyto amar adalater tarikher dine noy,",P,id
Tai apni ki sei mathar khuli'r proshanga korben jemon ami adalater trake jai emon paristhiti e adate,T,id
Haan.,P,ack
Lakhyo ja apni pechhete pare,T,id
"Ami bolte chachhi, ami chesta korte pari ami anuman kore eta niye bhabte pochhondo korte pari ebong Charli ekhono ber hoie jay ja ami amar adalater tarikh khete chap'e jachhi. Sei din pan na pochhondo kora kothin hobe.",P,id
Apni ei dhara samprkte atirikt utshahi hishabe amake aghat korchen na.,T,od
Ekhon,P,gc
"Eta apnar jonno sotti oi kothin pholaphol. Bibaho ain guruttopurno. Haan, ei puro boiti, apni ki mone koren je eti sotti emon kichur upor abdho hoyeche ja apni upobhog korechen. Haan. Tahole eti ki ekta osubidha ja apni atite jete paren ba eti ki chorbiyukto ekta pradhon jibon ja kichu poriborton korte chhilo",T,id
"Ami jani na karon ami etir moto onno kono upay jani na tarpor shudhu etir sathe kaj korchhi. Ami bolte chachhi, ami jodi adalate jete na chai ba emon kichu ja amar jonno jirno hoye jay jemon ami pari na, ami ei paristhiti eadate pari na.",P,id
"Kintu jodi apnar chikitsar kono shart thake, bicharok bolchen ar madyapan ar ganjar somoy noy. Amra dekhte pachchi je sei niyom ba kotha manle jela.",T,id
