Utterance,Type,Dialogue Act
"Mr. Smith, tomar medication sorted out, blood pressure ektu high side-e ache. Thik ache. Ami ki tomar weight niye kichu kotha bolte pari?",T,id
Ki?,P,crq
Ami bhabchilam je amra tomar weight niye kichu minute kotha bolbo.,T,cd
"Tumi maza korcho, tai na? Ami time ber kore ekhane eshechi. Tomar waiting room-e 45 minute wait korechi. Eta acceptable noy. Ami 10 ta appointment set korechi, expect kori 10 ta-te start hobe. Noi quarter to 11.",P,gc
Thik ache. Tumi busy enough?,T,yq
"Ha, amar aro kaj ache. Ami client der sathe dekha korte hobe.",P,op
"Ha, jani, tomar time ber kora sohoj chilo na. Waiting room-e wait korte hobe. Ar ekhon ami tomar weight niye kotha tulechi.",T,gc
"Ha, thik ache. Amar blood pressure medication change korte hobe, kintu weight niye kotha bolbar time amar nei. Ami weight niye aware, problems aware, solutions aware. So, ami discussion er dorkar nei. Ekhon amar onek kaj, jani na.",P,gc
Thik ache. Tumi rush kore eshecho. Waiting room-e wait korar jonno sorry.,T,ap
Eta amar jonno kharap lagche.,P,gc
"Ha, eta tomar jonno sohoj noy. Tumi jete chao, ar ami chaitesi kichu minute amar sathe kotha bolo.",T,"gc, cv"
"Ha. Kintu basically, amar kaj ache. Office-e phire jete hobe. Pile of work ache, sara korte hobe. Proti moment amar day-er mane kore, evening ba weekend-e kaj korte hobe. Self employed hole choice nei.",P,cr
"Ha, thik bolecho. Shudhu kichu minute.",T,gc
"Thik ache, ami ekhane achi, so ha, couple of minutes hole.",P,gc
Promise. Ami shudhu jante chai tumi ki feel korcho?,T,"gc, irq"
"Ki niye? Weight loss niye? Ha, obviously ami chai. Ke na chai? Ami jani ami overweight, eta problems cause kore. Ha, obviously, ami out of breath hoi. Kichu heavy korte gele realize kori ami blood pressure-er upor. Right. Ar eta probably contribute kore.",P,id
"Ha, so tumi dekhte parcho weight ar health-er moddhe link. Ar tumi chai jinish gulo thik hok.",T,gc
"Ha. Aro kichu ache, kintu ha, weight ta handle korte chai.",P,gc
"Tumi chai, jodi paro.",T,gc
"Ha, ami jani theory - regular exercise, balanced diet. Kintu unfortunately, self employed accountant hisebe, time ber kora exercise korar, ar shopping korar, meal prepare korar time paoa tough.",P,gc
Ready meals ar ei dhoroner jinish?,T,crq
"Ha, ha. Food on the run, grazing.",P,cd
"Dekhi ami summarize korte pari ki tumi bolecho. Tarpor dekhi ki hobe. Tumi busy life lead koro. Business run koro. Onek kaj ache. Ar tumi aware ho health ar weight-er link niye. Concerned o acho. Ideally, tumi kichu korte chai. Kintu life busy ar rushed. Ar convenience food use koro work done korar jonno.",T,"gc, id"
"Ha. Ami, certain extent, food ke just fuel hisebe dekhi. Juggling all these balls, ar kono ta drop korte chai na.",P,"gc, id"
"Bujhte pari, bujhte pari. Ar jodi fit korte paro, tumi chai jinish gulo different hok, kintu eta sohoj noy. Thik ache. Ami suggest kori tumi koyek week por amake dekhte asho, ei niye kotha bolte.",T,"gc, irq"
"Thik ache, ami ready. Kintu same problem hobe, time ber kora ar appointment korle, wait korar expectation nei.",P,id
"Ha, ami bolchi, first appointment e asho, ami tomake 830 te appointment dibo. No waiting. Ar visit-er purpose hobe, kivabe tumi feel koro, ar kivabe healthier lifestyle fit korte paro busy work life-er moddhe.",T,gc
"Ha, ami schedule dekhe dekhbo, arrange korte pari ki na, pass korte pari onno ke. So, interview waste na hobe. Ashte pari bolte, okay, ami schedules dekhechi, jinish gulo dekhechi.",P,gc
"Bhalo bhalo, dekho jodi fix korte paro, ar amader kotha gulo niyeo vabte paro.",T,gc
"Ha, course. Bhalo kotha. Thik ache. Dhonnobad. Sorry, ami ektu overreact korechi.",P,"gc, ap"
