Utterance,Type,Dialogue Act
"Ami mone kori je, jabot ekta bari te 100 jon manush thakuk, ami opekhai thakchi ar amar bondhu chai, bahir jete chai kintu ami, ami sudhu eka mehsus kori. Kichu o korle o kichu hoy na, ar ami ghore theke beriye jai to ami khub dukkho, ar ami khub akela mehsus kori, kintu ami keu shathe thakte parina.",P,id
"Ei uttar ta phire jete paro, je tomer ei kothata niye bolchho? Ami sudhu eka mehsus kori. Jo kichu kori na, ta ki tumi onno bar korte chaile abar bolte paro?",T,irq
"Ami sudhu, karon ekdin amake lok phone korechilo ar",P,id
"Ami tomay shomoy moto kintu notun kore bole debo. Okay, ar dekhi jodi amra tomar ei moment-e fire fire ashte pari. Kothay ei akela mehsus kora hochchhe, tahole tomake ekbar bolo, ""Ami ektu beshi akela mehsus korchhi.""",T,yq
Ami ektu beshi akela mehsus korchhi.,P,id
"Theek ase, ar ekhane thako. Tomar sharirer kichu koreche tai bhoolo na. Tomar haat gulo dekho. Chhoto chhoto dhoop gulo mone koro, jokhon tomar khuje paaye. Tomar chokhe jol gulo mone koro, ar tomar mukhe niche jol gulo eshe gache. Ar ei anubhuti-te ei moment-e thako.",T,id
Ei kotha gulo bojhano ta kharap.,P,id
"Hm, theek ase, abar mone koro, tomar mone ki hochchhe ei moment-e, ar tumi tokhon ekta deep breath tola. Ekdom etai mone koro ar ek chhoto somoy-er jonno ei moment-e thako.",T,id
Bhishon kothin.,P,id
"Ami tomar kotha-ta firate jacchi. Ebar theek moton, ekta beshi shanto theke tomar kachhe. Kichu obosshoi mone koro. Tui dekhecho je tomar breath ei moment-e kemon korey change hocche? Tui mone koro, tui eto dure-dure feel korte cholech.",T,yq
Yeah.,P,op
"So eta ki tumi note koro, je ekta process-e, bhoy er ek odhikar anubhuti korcho, proti shomoy, shokh jorano, aar tomar chokhe jal ber hochhe. Ekta jinis, je tomar anubhuti tomake boleche, seta hocche je tumi etake sahoj kore dekhte paro aar eti shob somoyi bodlache.",T,id
"Haan. Bhalo bhebe dekhi, ami aksathe thakteo ami kemono akela mone hoy, aar jokhon ami lokera sathe thaki, tokhon o amar songe thakleo ami ekdom akela mone hoy, aar mone hoy keu kichu mone korena, aar ojanteo jabar somoy keu amar dhuke dharay na.",P,id
"Theek ache, to cholo shuru kori oi shomoye jokhon keu tomar dhuke dharay na je tomar ojanteo jabar somoy keu mone kore na.",T,id
Haan,P,ack
Eta shomoye tomar kache ki bhabona utheche?,T,irq
"Janina, bhoy.",P,id
Tui ki eibar eita mone korchish?,T,yq
Thoda thoda.,P,op
"Tai, shudhu tai mone rakh, je tomake kemon lagche ei shomoy, thoda thoda mone rakh.",T,id
"Theek ache, eta ki hocche, ami eibar eibaroshay beshi chesta kori, lokera ekotaan korte, aar jokhon ami ek group-e thaki aar kichu toiri korte chesta kori, tokhon sei pore poribar ekotaan hoya jai kintu amar baire thakbo. Aar ami shob somoy ota baire thakbo.",P,id
Aro kon kon area-e toke baire theke dekha hoyeche?,T,irq
"Office-e, mone hoy amader meeting cholche aar ami kichu mone mone pore jai, taholei ami ota porbo na aar sobai hashche shuru kore aar tarpor ki holo bujhte parina.",P,id
Ei problem tomake koto din dhore hoyeche?,T,irq
"Jani na, grade school-eo hoyeche, playground-e hoyeche.",P,id
Tai tobe toke eta kivabe ghoteche ei somoy tar bishoye kichu bole paro.,T,crq
"Oh, third grade-e, ami ekta cheerleading group banate chesta korechilam jokhon boys flag football khelchilo aar ami sob kichu arrange korechilam, aar amra field-e giye amader notun cheerleading show korbo, tokhon flag football boyra tao bhalo laglo kintu tader katha holo, thik aache, amader sobaike niye jabo, ekhane tomake baire feli. Aar eta amar idea chhilo.",P,cd
"Haan, Haan.",T,ack
"Aar otao holo, ami shesh holo jodi holo kono baire thakar bepar-e.",P,id
Tai baire thakar karon-e eto problem hochche?,T,yq
Yeah.,P,op
