Utterance,Type,Dialogue Act
"Thik achhe, Charles, chalun gat shoptaher karyakalaper somoysoochi theke apnar homeworkti ekbar dekhe nawa jak.",T,id
Eta khub beshi na.,P,id
"Ami eti ekbar dekhe nebo ebong dekhbo, bhalo, apni etir beshirbhaag shompuurno korechen.",T,id
"Ami bindu dekhte na. Ebong ami bolte chachchi, apni kibhabe TV dekha ba ekta khawar khawa master? Ami, jodi ami chopstickguli boshano korte chesta kortam, ami mone kori ete kichu nipunota jorito chhilo kintu ami, ami chopstickgulir sathe bishrinkhala korini, thik achhe. Khawar thik chhilo. Hum. Kintu na, darun na. Thik achhe.",P,id
"Tai eta kathin chhilo. Ebong ami shudhu porishkar hote chai, jodi o, Charles je eta khub sadharan jodi onek lokero jonno ja amra kaj kori. Homework worksheetguli shompuurno kora khub kathin, karon jinishguli ghote, tai na? Ami eta anubhobh kori na thik achhe, majhe majhe jinishguli baddhograsto hoy. Emon kichu ase ja amake ta korte bade. Tai ami mone kori amader kaj holo ektre khujte ber kora kon dhore jinishgulike kathin kore tole. Tahole apni ki bolben emon kichu bada hobe ja apnar ayyoter ratingke kathin kore tuleche.",T,id
"Ami kichhui upobhog kori na. Ar ami obhyasto hoye onek kichu upobhog korechilam. Kintu ami emonki shokaler nasta, bishesh kore kofir kaper apekshay thaki na. Khabar beshir bhaag shudhu kharaap ar khabar thakle ki hobe? Ami bolte chachchi, kagojti ar beshi jatio khabar bohon kore na. Sutotrang, ami bolte chachchi, amake khete hobe, kintu ami sotti onek kichur bindu dekhte pachhi na.",P,id
"Thik achhe. Thik achhe. Thik achhe, ami mone kori emon kichu ja amader uyojer jonno upayogi hobe, Charles holoh soshogitamulokbhabe eksathe kaj kora ebong ei jinishgulir kichu korar onubhut shubidhar dike amra kivabe takate pari ta khujhe ber kora. Konsho bonam. Tai ekta karyopatro ache jake ami ekta siddhantomulok balance worksheet bolechhi. Ebong eti moolto duto prithok siddhanto ney. Ekti siddhanto holok kriyakalape jorito howa, ebong eti korar kichu shubidha royeche. Ebong tare aro ekti siddhanto hobe karmakande jorito na howa. Tate labh ache. Kintu sei siddhanto dutoir jonno o khoroch ache. Tai ami mone kori ei worksheetti dekhar jonno apnar jonno ekta uddeshyomulok upay holo apni kono dhore jinishguli korte paren ta nirodhito kora ebong eti shompuurno kora jate aro subidha ba khoroch ache kina ta nirodhito kora? Tumi eta somporko ki bhabo?",T,id
"Thik achhe, eti karyokalaper upor nirvor korbe. Ami jani kintu thik achhe. Ami partam, ami emon karo sathe jogajog korte partam jake ami bondu bole dakhte pari. Hoyto luncher jonno karo sathe dekha koraar chesta koro.",P,id
"Thik achhe, eti ekta durbondho dhara. Tahole bonduke phone kore ba dupurer khabarer jonno karo sathe dekha kore ki labh hobe?",T,irq
"Thik achhe, ami chai, ami company upobhog korbo. Thik achhe, ebong ami mone kori, ami ekaaki hobe na.",P,id
"Thik achhe, eti durbondho shonachchhe. Tai ekta subidhar moto shonachchhe apni company upobhog korte chai. Haan. Ebong apni ekaaki hobe na. Tai ami eta likhte chai. Thik achhe, bhalo.",T,ack
"Company company ebong ekaaki hisabe sudhu balen na. Eta bhalo, thik achhe.",P,id
"Thik ache, apni sambhavobhabe eti korar netibachok dik samprkte bhavte paren?",T,irq
"Thik ache, ekta kharap dik hote pare je se amar sathe dupurer khabar khete aagrohi hobe na. Ami idaning ekta sampoorna onek moja hoyeche na. Ebong, athoba tini boshtho thakhte paren ebong nao hote pare dupurer khabar khete parben na.",P,id
"Thik ache, ba",T,ack
Se hoyto amar jibone ja ghotoche ta niye kotha bolte chaibe ebong ami prostut amra eta niye kotha bolte chai keu apnar sathe oboshoi kotha bulun. Thik ache.,P,id
Tai mone hochhe segulir moddhe sobcheye byaboharik hote pare je se bostho thakte pare.,T,id
Thik? Je kharap dik hote pare. Eta ki shothik? Thik ache. Ashte pare na. Nishchit.,P,yq
"Thik ache. Tai ami likhte chai je Charles prottomer siddhanto shathe shirsho duti bokser shathe ekta durdanto kaj. Sutotrang asun duiti siddhante chole jai, ja eki rokom thakbe ebong ete kichu subidha ache ebong er jonno kichu khorcho o ache. Nishchit. Thik ache, Charles, tai amra worksheet sampoorna korechi. Sutotrang poriborton bonam asubidha ebong eki thakar subidha somprke apnar samagra dharonar kotha ki?",T,id
"Well, eta nishchit kore je, subidhaguli khotir cheye beshi. Jodi, jodi ami poriborton kori, jodi ami poriborton na kori tobe ami ja korchi thik tai korbo ebong ami bhavte thakbo, ki labh? Ebong bhalo ekhono ekaki hobe. Ebong",P,id
"Egitulo bhalo poribekshan, Charles. Sutotrang, ei shoptahe homework korer jonno kon karyokolapoti sobcheye beshi bojha jay na?",T,yq
"Achha, ami emon kauke kol kori jake ami mone kori, thik ache.",P,ack
"Thik ache, eti ekta bhalo poribekshan. Sutotrang, homeworker jonno bola jak, tarpor apni ekjon bondhur sathe milite jacchen. Ebong kivabe ekta kriyakalaper somoysoochir puro din ti sompurno korer chesta kora, ebong dexterity ebong anonder rating uvoi sobcheye korechi? Tumi eta somporke ki bhab?",T,orq
Oboshhoi. Thik ache.,P,od
"Thik ache. Ebong jodi eti kothin hoye jay, ja abar, eti hoi ta khub svabhavik. Jodi eti kothin hoye jay, amra porer bar eti somporke kotha bolte pari ebong amra eksathe somoshyar somadhan korte pari ebong kivabe sei bodhaguli dour kora jay ta ber korte pari. Je bhalo shonachhe?",T,yq
Oboshhoi. Thik ache.,P,op
