Utterance,Type,Dialogue Act
Jemon police interview ta,P,crq
"Hmm, bhalo bujha jacche na",T,cd
eto byapare bole jete khub kotha. Hmm.,P,id
"ebar amar dike asho, khub thoda thoda. Tui amar dike takiye dekho, takiye dekho, takiye dekho. Amay kichu bolo, amar kache aso. Ami eto bochhor dhore dekhte pari nai.",T,id
"Brown,",P,gc
"Bhalo ghatana gulo tor kache ferot anar jonno chesta korchhi. Okay, tai, ebar chorai dekho, eti amay dekhte perechho? Aar amar kache aar kichu chhobi ache, tate ki bolo?",T,irq
"Oh, haan. Haan, bhalo. Okay.",P,ack
"Ami chai tomake ektu samanno kore dhorte, tai amay chorai deo. Okay, eti amar dike fello, amar kache fello. Ami dekhechi, eto bhalo shuru. Amar kache fere dite thak, ami dekhte chi, eti tomake bhalo lagche. Ebar ekhane thako, amar sathe thako, amar sathe thako bhalo. Aar tor character khub bhalo rekhe dite paro, etai tomake bolo. Okay, tai, ami chai tomake mone rakhte, tomake amar sathe thakte. Ekhane thako. Haan. Aar oshubidhe thakle amar sathe bol. Okay, kichhu kotha hok, kichhu kotha hok. Tai kemon lagche?",T,id
"Haan. Buji, haan.",P,ack
"Eto kotha bole kemon lagche, kothay acho? Haan. Tai bhalo kore kotha koro. Mone rakh, amra connected achi. Okay? Tui amar sathe acho. Haan. Haan. Tai ekhon amake thoda thoda bolo. Tor maa ki, to, to, statement dite ashchilo?",T,irq
"Oh, haan. Tai um, tai maa amar sathe chhilo. Haan. Tader moddhe duto detective chhilo. Haan. Aar tader, haan, tader kachhe sob kichu janar icche chhilo, aar eto ghonta laglo.",P,id
Aar ekhon sob shesh korar por kemon lagche?,T,irq
"Eto bujha jachhe. Eto bujha jachhe je kichhu kotha bola sometimes kotha bola tough. Haan. Tai amader sathe kotha bola thakbo, aise theko, amra eto shomoy connected thakbo. Haan. Tui ekhon kemon acho? Ekhane acho. Puro bujhchi je keno tui kichhu bolte khub kothin pacchis. Aar kichhukhon pichhone jaoar jonyo jano khub stress feel korchhisho. Okay, kintu amra ekhon o connected. Haan, tui eto distance dhore aschish. Okay. Tui kemon acho, eta bujhte pari. Completely bujhte pari keno kichhukhon stress feel korchhisho. Aar etai toke understand kora jachhe. Tai chhoto chhoto kotha thakbo, bujhcho? Haan.",T,id
