Utterance,Type,Dialogue Act
"Thik ache, ami ekhon porjonto ei grohon-e apnar onshogrohon-er jonno apnake dhonyobad janate chai. Tobey ami grohon-er onno bibhag-e jetey chai, bishesh kore apnar paribarik itihas jodi apnar sathe thake. Tai ami apnake apnar atmiyader somporke bibhinn proshno jijnasha korte jachchi. Thik ache,",T,gc
Haan.,P,gc
Apni ki dattok niyechen?,T,yq
Na.,P,on
Thik ache. Tomar baba-ma ki bibahito?,T,yq
Tara bibahito noy.,P,on
Se charbar bie koreche.,T,yq
Haan.,P,ack
Apnar baba-mayer bibah bichcheder somoy apnar boyosh koto chhilo?,T,irq
Amar boyosh prai 16.,P,id
"Tarpor tomar baba tumi bolle, abar bie koreche. Se korechilo. Aar koto din pore divorce?",T,irq
Ami mone kori eti prai 18 chhilo.,P,id
Apnar boyosh 18 er kachakachi. Tarpor apnar ma abar bie korlen ebong koyekbar divorce hoye gelen?,T,irq
"Achha, haan, mane, tader divorce hower por eta onekto thik chhilo. Se kichu lokke bie koreche. Ami emonki jani na je tini chamatkari lok chhilen, tobey eti sottorkarer druttar mato prai shoi mash pore chhilo. Um, ebong tarpor eti khub beshi din sthayi hoyeni. Amake kshama koro, amake mone rakhte hobe je tara koto kshon ekshathe chhilen karon shekhane onek guli royeche. Tobey ami bishwas kori je tara kebal ek bochoro ekshathe chhilen na. Aar tarpor tare amon kichu somoy chhilo jekhane tini kebal dating korto tobey eto ongsho lok chhilo. Aar tarpor tini tar ekta meeting karo sathe dekha. Aar tara bie koreche. Eti sthayi hoyeche, sambhoboto tara bie korechilo.",P,id
"Achha, she tomar babar sathe bie korechilo.",T,yq
Haan.,P,ack
"Aar tarpor, khub druto tar pore, apni bollechilen aar tarpor tini kichu meeting-er sathe dekha korechilen.",T,irq
"Haan, eti ekta tritiyo ebong tarpor eti hobe oh, haan, choturtho ti choturtho. Thik ache.",P,id
Haan. Se ekhon bie koreche.,T,yq
"Na, na. Ekhon she, ami jani na, shudhu dating ba se jai hok na keno.",P,on
Shesh bie koto din holo tai,T,irq
Tin bochor ja chhilo dirghotom.,P,id
Tahole tomar babar sathe tomar somporko kemon?,T,irq
"Um, eta bhalo, amar dharon. Ami bolte chai,",P,id
"Thik ache, tomar mayer sathe tomar somporko kemon?",T,irq
