Utterance,Type,Dialogue Act
"Apnar boyoshi lokeder, ei generation er jonno eta onek alada, eder onek kichu figure out korte hobe. So, jodi ami tomake jigasha kori, apni nijeke kivabe describe koro, eta je kono dimention e hote pare, apni nijeke kivabe describe korbe?",P,irq
Apni eta kivabe janlen?,T,yq
ha.,P,gc
"Okay. Eta amar jonne bhalo hobe jodi ami theme jigasha kori, apnar ethnic and racial background ki?",T,irq
"Accha, Amar baba Latino descent ar ma African American.",P,id
"To sei encounter net er por, third grade, apnar baba jai, tini Latino. Apnar ar apnar report card nite jai. Er por apnar sathe kivave apnake onnorokom treat kora hoy?",T,irq
"thik ache, porer din ami ekti note embed kore school e giyechilam. Tara eta dekhanor jonno stape korechilo. Tai jokhon ami barite figi, of course, amar ma janar e chilo, tara parent teacher conference e giyechilo. And ami jokoen etar gist pelam, tokohn ami amar baba ma ke bolechilam je ami kivave mixed race way te sekhar upar or dui rokom baba-ma hobya amar jonno ekta kharap jinish hobe, karon ami prodhanto African Americander kache giyechilam but se obese kichu, tai, you know, apple and orange mix hoy na. You know, kalo kalo kalo history fire asheche. And you know, apnar emon kichu pick korar chance chilo jara Harriet Tubman hote chai. Na, and I was like, apni enough kalo na onar moto and onader wall a ekta picture ache. Ebong onake dekho. Se kalo. You know what, apni jokhon apnar mukh e black paint koren, tokhon apni slave hoye jan na or erokom kichu. Tai it became up. Ami hurt hoyni, and eta ami bujhi ni.",P,id
And I'm sure ki oi somoy etar konotai hurt koreni.,T,id
"Ami mone korina eta chilo. Ami bujhte parini ki eta pity party ki na, kintu majhe majhe, eta apnar kache jaoar moton, karon emon boyos ache jekhane bacchara teasing somporke kichuta meaner hoye jai, ebong high school er chitao kore na. High School, ekoi jisish esheche, just Cinco de Mayo te rekheche. Ar African American students gulo mone hoy onek e Latino students gulo'r shonge ekta problem chhilo, eta amar jonno mushkil hoye jay jokhon ami majhe thaki.",P,id
"Haan. Ami mone kori o emotionally guarded ache. Um, ami mone kori tar session er por tar katha bole dekhbo. Tui jani, tai bole amar kache obhigyota hoyeche. Kichu injury holo, jeta ami guess kori tar race pieces er sathe closely related ache, jekhane tui jenechish, tui feel korechish je tui judge kora hoyeche, scrutiny er antoray, ar ei ta ke repeat kore thakchish, ar eta competitors er theke alada. Man accomplishments er theke alada. Tai ekta guardedness ache, ekta sensitivity ache, ar ei guardedness ta tar vulnerability ke protect korte tar ekta dhara. Thik ache, chaliye jai on to",T,id
