Utterance,Type,Dialogue Act
"Hey Lewis, kemon acho aajkal?",T,gt
"Ami thik achi, tumi kemon acho?",P,gt
Ami oshadharon. Tomar kotha ki kemon cholchhe?,T,gt
Cholche to.,P,gt
"Abar amader prothombar kotha hochhilo, shunechi tomar quizz-e kichhu mushkil aachhe. Mm hmm. Ei obostha to akhon o thik ache?",T,"gc, od, yq"
"Ha, akhono to. Quizz-e dhukar shomoy o kotha.",P,id
"Quizz-ta neyar process er kotha bolo to, amra ekhon aroto pechhona korlam.",T,irq
"Okay. Tai class-e giye boshe thakchi, shuru tei thik achi. Quizz-ta amar samne ache, question one. Ami bojhte parchina tai.",P,id
Tai tumi erokom class-er modhye quizz gulo necho?,T,yq
Ha.,P,op
paper er opor pencil diye?,T,crq
Hmm hmm,P,cd
"Okay, ar onno shikkhok gulo tomar pashe?",T,yq
Ha.,P,op
"Thik achha, onno shikkhok gulo tumi kebolotar sathe kono obostha dekho?",T,yq
"No, online class-eo ei shomoy jenoi eki holo.",P,on
"Tai toh, tomar moto bhabte ekhono to quizz gulo nei.",T,crq
Hmm ha.,P,cd
"Okay. Tai paper and pencil diye class-e boshe, room relatively distraction free.",T,crq
"Ha, ha, sobai shant.",P,cd
"Ar tomar bujhte giye prothom item-er upor takao, ki hochhe? Bujhte giye tumi ki bhabcho?",T,"crq, irq"
"Ami mone mone bhabchilam, oh amar bhagwan, chhere chilo char. Okay? Tai toh ekta ota hote hobe. Ami toh ektai bujhte parchina. Ami mone korchhi ami ektai bujhte parchhi ar ami amar ei bhagya nebo na. Ami mone korchhi ami ekta bujhte parchhi ar ami amar ei bhagya nebo na.",P,"cd, id"
"Okay, toh tomar bhabna hochhe je tumi galti kore, ar tai toh quizz item ta galti habe.",T,crq
Ha.,P,cd
"Kemon hocche jonno? Like, tomake kichu sharirik kichu ektu observe kora jay? Jokhon tomake mone hochhe o quiz item ta nie mone mone mone and tomake call kora hobe, takhan ki physically kono paristhiti mone hochhe?",T,irq
"Amar hatgulo bhoye jay, mone hochhe, amar chokh mone mone tight hote pare, ekdom tense mone hochhe.",P,id
Ektu tense ?,T,yq
Haan. Eta ekdomi ase.,P,op
"Tai mone hochhe je, eto tension mone hocche, eta mone hochhe, ""Ami eita bhul kore dichhi"" mone mone, eta o discomfort er jonyo jeno karon. Thik ache. Tai item one er uttar diteo ki hoy, ki tumi bujhecho je tomar uttar thik na thakle tobe. Karon eta paper-and-pencil, tate tomake tobe immediate bujhano jay na, ekhane tai uttar diteo, ekhane uttar diteo, tahole ki hoy?",T,"crq, irq"
"Shuru hoye jay abar. Ami jantei pari jeno, pehla ta ami to khule felechi, ar ekhane mone hochhe je, pehla ta jodi ghalt thakto, tahole ekhane o galt thakar obhab e beshi hoye jabe.",P,"cd, id"
"Tai jodi tobe, karon tomake lagche je pehla ta ghalt hoye geche, tahole tomar obhab e ekhane uttar diteo, tai tomar ekhane uttar diteo, tahole ki hoy?",T,"crq, irq"
"Abar shuru hoye jay. Karon ami mone hochhe, pehla ta jodi ghalt hoye geche, tahole ekhane amar obhab e ekhane ekta cycle shuru hoye jay jeno, pehla ta ekta ghalt obhab er sathe.",P,cd
Thik ache.,T,gc
"Jodi ami pehla ta ghalt uttar diteo, toh porer test ta toh hoye jabe ghalt.",P,id
Tomar jibone toh kono quiz holo jekhane tomar mone hochhe je tomake pehla ta thik hocche?,T,irq
"Achi toh, mone hocche, kintu ami kono kichu mone kori na.",P,id
"Kintu eventually toh tomar joto ta quiz thakbe, tomake obhab hobe jodi ektu doubt thakbe?",T,crq
"Haan,",P,cd
Thik ache.,T,gc
Inevitably ei hote thake.,P,gc
"Thakbe ekta jeta moha kom difficult hote pare, ar tomar jonno moha difficult. Tai toh tomar katha hocche je jokhon tomake sei item ta pochhondo mone hocche, sei theke porer item ta, seta moha difficult karon tomake sei obhab ta mone hocche. Ei pattern ta jeno jari thake?",T,gc
Pothei test? Haan.,P,"crq, gc"
"Tai bolo toh amay, cholo, example hishebe chaliye neya jete pare, pehla ta. Ar pehla ta toh kemon holo, karon ei mone rakha jay je ami sei item ta ghalt dichhi, na?",T,"gc, crq, irq"
"Sei item ta baar kore barte thake, ami beshi beshi bhalo mone hoi na, jokhon quiz ta cholche.",P,id
Ei toh kharap. Ami toh ektu kharap anubhuti korchi.,T,gc
"Haan, thik bolecho.",P,gc
"Tai, tomay porjonto panch ya saat tolar por?",T,crq
"Ami biswas korechi je, ei shesh. Ami mone kori, ekhon toh shesh hoye geche. Ami zero-e pore gechi, jodi pahela na hoy tobe ami zero-e pore gechi, karon kharap marks peyechi.",P,cd
Thik. Tai tomar mone ki achhe.,T,yq
Uhh hmmm mm,P,on
"Ar tomar sharirik ojon ki? Same, alada naki notun ojon?",T,irq
"Jodi ta shuru hoye jay, exam er shurutei? Amar mon ta kintu ebar ebar dhorche, kintu ami akhono paay diye achi. Aamar haath chhilo sweaty, ami akhono chhilo, abar tension achi.",P,id
"Tai toh ei tumi mone korecho, manush korte gele manoshik o tarpor sharirik toh ovhinoy hoye jay.",T,crq
Mm hmm. Haan.,P,cd
"Tai, tor bolte gele, panicti mone hoi, panicti toh khub shomoy hoi, tobe shuru hoye jay kichhu item miss kore toh jay.",T,crq
Mm hmm.,P,cd
"Eto somoy theke toh hocche, jemon toh toke chhobi korechi.",T,crq
Haan.,P,cd
Tobe tomar grades kemon hocche? Tomar quiz-e kemon kore toh darun ki na?,T,irq
Ami ekta bhalo B student.,P,id
Umm hmm.,T,gc
"Tai ami mone kori ami bhalo korechi. Ami wish kori ami A peye thaktam, kintu ei B gulo oto bhalo.",P,"gc, id"
Tui ki mone kori tor porashona shokolke dekhe thik mone hoy? Tui nijei ki bhalo bolte pare?,T,irq
"Ami chesta korechi, ami workshop niechi, ami mone kori ami bhalo pori. Ami bujhechi ki ki kaj kore na. Tobe ami pora shuru kori chapter gulo, outline niechi, flashcards review kori, jeta amar jonno bhalo result dei.",P,id
"Thik ache, tai tomake mone hoy tui bhalo student. Ar quiz-e tomar score toh bhalo. Kintu quiz neite tomar ei asuvidha jantrona r mone hocche tomar kichu mone hoyeche, aro byatha utheche?",T,crq
Haan.,P,cd
Etoi thik mone hochhe?,T,crq
"Haan, eto-i thik.",P,cd
"Tai bodhoy tomake performance ta tei obostha tei rakhte hobe na. Tumi mone rakhbe, tomar vichar, bhavna, ebong kriyagulo tei obostha tei rakhte hobe. Haan. Tobe tomake ki bhabe ei quizzes gulo niye react koro, ta hote pare.",T,id
"Haan, karon ami B paoa jai, jeta ami bolechhi. Haan.",P,id
Ar B paoa bhalo.,T,crq
Haan.,P,cd
"Tai bhalo, tahole ami tomake nie jete chai otekte, jokhon tomake prothom slide dekha hochhe. Cholo, oi moment e fire jete chai. Thik ache. Tui ekta quiz nie acho. Ebong prothom item ta dekhte tumi ki vabe mone korcho, ja keu bhule gechhe na, ota ta toh amra mone korechhilam, cognitive behavioral therapy er moddhe. Ja ache Mac thought, seta holo, ami ei ta bujhbo na.",T,"gc, crq, irq"
Haan,P,gc
Athoba something to that effect?,T,crq
Haan.,P,id
Tui oi vabe ki bujhchhe?,T,irq
"Eta mane jokhon ami eti thik mone korina, ami anyo kichu mone korina, thik ache.",P,id
"Tai dekhte gele, etai bolbo ekta intermediate belief, thik ache? Etoiy ekta niyom, athoba ekta apeksha, thik ache? Tui oi vabe ki bujhchhe?",T,"gc, crq"
