Utterance,Type,Dialogue Act
"Erica, tumi aaj kemon acho?",T,gt
Bhalo. Dhonnobad.,P,gt
Aapni bhalo korchhen?,T,irq
"Amar ekta part er moddhe jeta settle down hote chai, kintu tar pore amar ekta part jeta amar career ebong ami ja korchi ta onusorhon korte chai",P,id
"Tai amader ekta onsho ache ja settle down hote chai, ekta onsho ja career er sathe cholte chai tai ei chair er jonno, ami ja korte pondo kori ta holo apni je chair e boshe achen, eti hobe abegpurno swyam, ei khetre, je poko career onusorhon korte chai. Hyan, er age nijeke mone hoy je amra aro beshi ja ami satyoi chai. Hyan, apni aro manoshikbhabey songkto. Tai etai apni chan. Eti seta ja ami chai. Sutrogh eti apnar pashe thakbe, jar chahida ebong chawar royeche ebong aro beg royeche. Thik ache, tai apni ei chair e thakben. Eta bodhgomjo.",T,yq
Hyan.,P,ack
"Onyo chair e, ashun sei ongshorin shomolochoker bhitore je shomolochok ache. Jeeti bachcha hower jonno biye korar jonno basti sthaponer pokkhe okaloty korche. Ekti upaye eti ekti social chap er protinidhitto kore sei duiti pokkhe ki apnar kache alada bole mone hoyeche?",T,yq
Hyan.,P,ack
Apni mone koren je apni ekhane abeg poran shovonir akjon ongshorin shomolochok hote paren?,T,yq
Ami tai mone kori. Thik ache.,P,op
"Tai, ami mone kori apnar mone ache ei kajti sei kemon hobe, tini ei khetre ongshorin shomolochoker sathe kotha bolben, tai na? Tai ongshorin shomolochoker-a thitu hower pokkhe. Aar tarpor apni jokhon shomolochoker protikriya janate prousthuto hon, tokhon apni sei chair ti poriborton korben ebong chalit manoshik chahidagulir proti sara deben ebong kichu orthopurno korte chan. Thik ache. Tai jokhonoi apni prostut hon, age janun ebong sroshri ongshorin shomolochoker sathe kotha bolun.",T,irq
"Ami ja korchi ta ses korte chai, ebong ami ja shuru korechi ta ses korte chai. Ami amar careerer pothe onek kothor porishrom korechi, ebong ami ses korte khub kachakachi. Aar ami ami jonno ses korte chai jara ami nijer jonno seto korechi je laksho poron korte chai? Aar kichu ami somporko utsahi?",P,id
"Tai apni apnar bivriti diyechen. Apni ki suich korte prousthut? Thik ache, bhalo suich. Tai ami ongshorin shomolochok boshonno.",T,irq
"Career gorar jonno sobshomoy somoy thakbe, kintu ei somoye amar theke ki asha kora jay setike amar focus kora dorkar, bachcha hower jonno sera boyose amar akjon premmoy premik ache je prothuto ebong biye korte ebong thitu hote chai. Aar apni je kono somoy nite paren emon ekta poth onusoron kore swarthoporno hochhen",P,id
"Ekta ongshorin shomolochok shombidhanshil dikher ingito dey, ei khetre, kormojiboner dikti shob somoy somoy thakbe, kintu eti joto vongi khub roikhito ebong apni khada. Ami lokkho korechi je apni jokhon kotha bolchen tokhon apni apnar hati kichuta niche rakhen. Ongshorin shomolochok, sharirer narachara mone koraar chesta koren. Eta ekta kaj koraar chesta koren. Thik ache.",T,irq
"Mone koren eta obhijog. Apni janen, ami mone kori ami pochondo kori ami shudhu cheyechhilam, je amon akta ongshoer onshotike bolun je eti bokami kora hochhe, apni janen, apni ke apni onyo sobar shuro shere onobinoy korchhen na. Eto jhao dao.",P,id
Apni abeg er dik theke jhapte parben?,T,yq
Hyan.,P,ack
"Tai eti ongshorin shomolochok, tara shombidhanshil dik theke shomolochok shobdo tir protikriya janay.",T,gc
Hyan.,P,gc
Thik achhe. Tai abhyantoreen samalochakke shudhu ekati swarthapor bola hoy ebong jinisgulir madhye ekati hol protikriya.,T,orq
Amar mone hochhe amake akramon kora hochhe. Ebong ami mone kori na je nijer sambhorko chinta kora bhul ebong ami ja sambhorko sotyi utshahi.,P,od
Amake apanake badha dite din. Tai apanar hat careerer dike emotional selfer dike ishara karchhe. Apani apanar hat diye ki karte paren ja sotyi murtto kore tole je apani abhyantoreen samalochaker sathe jogajog karte chan? Apani ki karte chan onno kichu ache?,T,crq
Samalochokra ja bolchhe ta theke nijake raksha karar jonno amar dike ishara kara. Ami shudhu samalochokder dike je pichhane dhakka chai.,P,cd
"Sutarang chaliye jan ebong sekhane sei gati bhabhar korun. Apani, apani abhyantoreen samalochakke dure thele dichhen. Thik achhe.",T,crq
"Tai amake doshi bodh karar dorkar nei apani janen, amar swapno anusaran korte chawar jonno amar swarthapor bodh karar dorkar nei",P,cd
Abhyantoreen samalochaker ki fire balar kichhu ache?,T,yq
Na.,P,on
Tai apani ekhon abeger diktikey samalochanamulokbhave thele dicihen.,T,crq
"Thik achhe. Ami mone kori samalochok, samalochok mone koren je eti bujhte pare je amar abeger dikti kotha theke asche. Apani janen, jemon ami chinte pari keno eti eto guruttopurno, tahole, keno eto kothor porishrom kora mulyoban, apani janen, krititver anubhuti ja etir sathe ashte chhile, dirghomeyade eti kibhabe sahayata korbe ei samasto atirikkho jinis ja ami bhobishote amar paribarke pochondo korte chai. Ami je dekhte pachhi.",P,cd
