Utterance,Type,Dialogue Act
Ami ki aj korchi?,T,gt
"Ami bhalo korchhi, thank you. Apni kemon achen?",P,gt
Ami bhalo korchhi. Jigasa korar jonno dhonnobad. Ami bujhte parchhi apnar emon kichhu symptoms royeche ja apnake idaning birkto korche.,T,gt
Parbe tumi? Apni je somporke amake bolte paren?,T,irq
"Okay, ami eimatra ekta apartment-e chole esechhi.",P,id
Ei prothom je,P,id
Ami amar nijer upor achi. Ebong ami dhorener shunechi je keu dacoity hoyeche ebong tarpor theke. Ami amar apartment-er bhul hobar bishoye ekdhoroner nervous.,P,id
Keu mugging hoyeche. Apni jekhane bas koren tar kachakachi.,T,crq
"Ha. Eki complex-er keu. Okay. Tai majhe majhe jokhon ami ghumacchi, ami majhrate jege utbo, ebong ami vabbo je",P,cd
Ami door lock kore dilam. Door ki locked? Ar ami ar ghumate pari na.,P,cd
Abar ghumate koto kkhon lage?,T,irq
Kokhono kokhono eti ek ghonta dui somoy lage.,P,id
Ebong sei somoy apni ki chinta korchhen?,T,irq
"Ami shudhu chintito je ami door khule rekhechi. Ebong majhe majhe ami shobdo shunte pabo. Ebong ami mone kori hoyto keu apartment-e aache ba ami shudhu, ami ghabre jai. Ami shudhu bhoy pete.",P,id
Je bhoyankar shonacche.,T,ack
Ebong apni koyek ghonta dure thakte bolechen.,T,gc
Ha. Tai,T,gc
Ha tai ei ei apnar jonno somossa hoy. Apni ki kokhono uthe door check korechen?,T,irq
"Ekhon ami bichanay bose achi, ebong ami shudhu eti somporke chinta korar chesta kori.",P,id
Tai apni shudhu eta somporke chinta korte thakun. Somoyer sathe sathe eti ki aro kharap hoy? Naki eta bhalo hoy? Ki ghotechhe?,T,irq
"Eta pay, eta kharap pay.",P,id
"Mane, ami abar ghumie porar chesta kori, ebong ami bichanay shuye thaki ebong ami shudhu vabi, apni janen, hoyto ami door khule rekhechi. Ebong tarpor ami vabte thaki je hoyto eti lock kora hoy ni.",P,id
Tai eki vabe cycle chalate thakun,T,yq
Ha.,P,ack
Apni ki kokhono onno kichhute focus korar moto ei chintaguli dure jawar chesta korar jonno kichhu koren?,T,irq
"Um, accha, amar upore ekta ceiling fan-er moto ache. Tai majhe majhe, ami shudhu pachhondo korbo, gonona korbo kotobar eti ghure jay ebong eti somporke chinta kora theke nijek ke distract korte. Kintu ami ekhono door khola hocche somporke chinta. Kokhono kokhono eti sahajjo kore.",P,id
"Thik? Sutara apnar ekta bhoy ache je keu apni jekhane thaken sekhane break-in kore prabesh korte choleche, ebong apni rater bela dorjaguli secured kora hoyeche kina ta niye chinta korchhen. Je hoyeche je somossa hoyeche. Ar kichu?",T,irq
"Um, majhe majhe jodi ami kajer jonno rawna hocchi, ami amar garite utbo ebong ami vabbo ami chul straightener korte deb. Ar ami mone mone vabbo, amar ki phire jawar uchit? Ami ki korte hobe ta jani na. Ebong ami thik korbo, mot, bitorker dharoner ki na amar thik double check kora uchit. Ami shudhu chintito je ami jodi straightener-ke kichhute chere dei, apni janen, eti ghote,",P,id
Apnar ki mone hoy?,T,orq
"Okay, mane, ami jodi strainer-ta kono kichur upor chere dei, apni janen, eta jodi amar kache clothes ba onyo kichu thake ebong eta sei porar moto chaturdike thake, athoba jodi ami kichu chai na. Ami burn down setup korte chai na somporke nervous chilam.",P,od
