Utterance,Type,Dialogue Act
Aaj ami bujhte parchi apnar idaning kichu osubidha hochhe.,T,gc
"Hyan, ami etake osubidha bolbo na.",P,gc
Na. Aapni etake ki bolben?,T,irq
Amar swami? Raag ba erokom kichu niye amar ekTu kosto hochhe. Kintu amar kache eto.,P,id
Tai apnar swami bishwas koren je apni raager karon-e kichu somoshyay porechen.,T,crq
"Amar swami tai mone koren. Kintu amar kache, ami thik achi. Tini ekhane ebong sekhane ekti holud shamanjo ebong, ebong tini ekjon manush. Tini eta over pette. Se amar cheye boro amar cheye shoktishali. Ami dekhte peyechi, eta ami amar point jure pete upay. Setai amake maje maje korte hoy.",P,cd
"Ami dekhte pachchi apnar ekTi ache, apni mone koren je apnar ekTi sambhobio style ache ja se ja chai tar sathe melle na, jemon apni chitkar korchen ebong tini eti posondo koren na.",T,gc
"Aapni eibhabe jogajog koren. Jodi tini ete khushi na hon, tbe eti somporko. Take eta mokabela korte hbe.",P,gc
Aapni ki amake chitkar somporko bolte paren?,T,irq
"Se sob somoy eta bole. Kintu amar kache, ami ja kori tai. Ami jodi take abarjona ber korte chai. Ami take abarjona ber kori. Se bole ami take chitkar kori, amra eta niye jhogra kori. Eta niye shudhu torko. Temon goruttorpurno kichu na. Kintu se bole ami ja kori tar jonno. Bachchader school-e jawar jonno prosto kora. Se bole ami bachchader chitkar kori. Tini bole, ami jodi kichu soho korte na pari, ami shudhu ekti soho onurodh korte pari. Tini bole, ami take chitkar korte hbe. Amake lorai shuru korte hbe. Ami boli man up kora uchit.",P,id
Tahole chitkar ba raag ba onno kichute apnar somoshyar ache bole mone hoy na?,T,yq
Ami mone kori na eta kon somoshya. Na. Eta sudhu,P,"on,id"
"Tumi jevabe onumon koro ami she rokom? Apnake asposto kore tulche. Eta apnar swamir sathe kichu, kichu somoshyar srishti korche. Onno kono jhamela?",T,irq
"Oh, prodhanto swamir sathe. Aapni jenen, protibeshir sathe amar proyojon porjonto jhogra hoyechilo kintu amra ta mokabela korechi. Tini amar swamike bolchhilen, tini tar sathe ekmat hoyechen ebong bhalo, tini amader sahayyo pete pathiyechen.",P,id
"Thik aache, tai eti apnake eivabe kichu osubidha srishti korche.",T,crq
"Amar kache, eta tar jonno kono osubidha noy. Eta amar jonno joto na tar jonno kothin.",P,"cd,on"
"Oboshoyi, sotti ei aaj ekhane karon tini apnake ashte bolchen",T,crq
Ami ekhane se amar swami. Tai take shroddho kori. Ami take khushi korte chai. Tai bollam ami jab,P,cd
"Thik aache, kintu nishchit. Aapni sotti nei je aapni",T,crq
Ami etake kono somoshyar hisebe dekhi na.,P,cd
Hyan?,T,crq
Se amar cheye beshi somoshyay poreche.,P,cd
Tini nishchit je apni non.,T,gc
"Ami kon somoshyar mone kori na. Ami mone kori na amar kono somoshya ache. Se bole sob chitkar ar amar sahayyo dorkar. Ebong tini amader somporko kichu korar kotha bochchen. Thik aache, thik aache. Somporko dekhe dekhi",P,"gc,id"
Chitkar chara ke apnar somporko ektu soho hobe?,T,irq
"Tar jonno? Eta amar onuman hobe, kintu ami mone kori amra eta chesta korte pare. Ami jani na kintu eta shekhano hoy kintu eta ami ki.",P,id
Aponi ki amake emon kichu ghotona somporke bolte paren ja apanar mone hoy chitkarer dikhe porichalit kore?,T,irq
"Ami ja bolar chesta korchhi she bujhte parchhe na. Eti emon kichu hote pare jevabe tini eti korte chan amra jevabe gari chalate pari. Thik achhe, na, sona, ami bolechilam amra ei pothe jete chai. Oho, dadao, tumi ovabe jaccho keno? Proboh nei. Aro pare amra gari te maramari kori. Othoba thik achhe, modhu, aponi jevabe duto khawar na. Amra jevabe shoho jevabe shuru. Na, aponi dhoie felun. Na, aponi jevabe khawar toiri koren ta noy. Eta je valo kichu hote pare. Amra ekto torko pete. Eta shudhu duto shoho jinis upor.",P,id
"Aro tarpor jukti. Aponi like bitoron kivabe khujhe pan, ke chitkar? Naki beshirbhaag aponi chitkar korchen? Tomra dujonei chitkar korchho?",T,irq
"Ami anubhob kori je amake amar point jure dite hobe. Kintu tini 100% nirdosho ebong ogoshalo non. Ebong ami chai, eta amar dosh noy. Prothombar shunle amake chitkar korte hobe na.",P,id
Aponi ki kokhono nijek ke torko korar porikolpona korchhen ba eti aro swotontro?,T,irq
"Swotontro, tar sathe torko korar porikolpona korte chan?",P,id
Thik dhonno rokom je kono somoy ghotbe,T,irq
"Jodi tini shunte. Ebong amra khub bhalo hote chai. Tini jokhon shonenn tokhon jinisguli thik thake. Kintu tarpor she bole, ami jani na je mohurte ami take kichu bolar chesta kori. Eta shudhu eta shudhu amar pay.",P,id
Ebong je ki bade,T,crq
Amra shudhu chitkar shuru kori shudhu lorai shuru kori.,P,cd
