,Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion,Transliterated
0,"So let's talk about being cognitively active. You know, you're retired now. What did you used to do?",symp/reasoning,99_0,T,irq,,"Toh chalo hum baat karte hain COGNITIVELY ACTIVE hone ki. Pata hai, ab tum retire ho gaye ho. Tum pehle kya karte the?"
1,I was a nurse for 44 years.,routine,99_1,P,id,,<m>Lag rahi thi main 44 saal tak ek nurse ke rup mein.</m>
2,Okay. And it was up that kept you very busy.,routine,99_2,T,crq,,Thik hai. Aur yeh up ka hi kaam hai jo tujhe kaafi vyast rakhta hai.
3,"It did it did. It wasn't just that I had five children and I helped my husband run of post office. So I was working 70 hours a week in those days because I did two nights night duty they were 12 hour shifts separated. And and then I worked in the shop. So several jobs. So for five years I did that so that was you know, and looked after the children in the house in that year.",story,99_3,P,cd,,"Vo maine kiya kiya. Yeh sirf yeh nahi tha ki mere paas paanch bachche the aur maine bhi apne pati ko post office chalane mein madad ki. Isliye maare dino mein main 70 ghante kaam kar rahi thi kyu ki maine do raat raat ke duty ki, jo 12 ghante ke shifts the. Fir mai dukkan mein bhi kaam karti thi. Kaafi sare naukri hote the. Toh paanch saal tak maine yeh sab kiya tha. Aur iske alawa bachcho aur ghar ka dhyan rakhti thi uss saal."
4,"Any now that you retired, you do do any voluntary work or",routine,99_4,T,yq,,"Ab aap retired hai, kya aap koi doondh ki seva ya kisee bhi tarah ka karyakram kar rahe hai?"
5,"Yeah, I've got involved with things around the church with visiting the house bound and taking them out and things like that. And I still am one of my daughters decided to get me a job as a transport passenger assistant for special needs. On the many buses that go around needs. Yeah. So they were desperate for them. And she said, you'll be good at that mum. So that was signed you up. She signed me up. Because she worked. She was the manager. So I did that until I was 77. And I also did they 11 weeks of the stewarding for the abrsm music exams.",story,99_5,P,id,,"Haan, maine dekha ki rehti hooN par mujhe gar maarte umalte, yeh sab aur kaam me lag gaya hoon. Waise meri ek beti ne socha ki mujhe vishesh jarurat waaloN ke liye passenger asisstant ka kaam mile. Bahut gaadiyan waaloN ko apartment ke mukaam pe le jaatee the. Haan. Toh unka bohot zarurat thi. Aur woh boli, tum iss mein ache se kaam karoge. Isliye maine haan keh diya. Unhone mujhe sign kiya. Woh kaam karti thi. Phir maine woh kaam kiya jab tak main 77 saal na ho gayi. Aur maine 11 haftoN tak abrsm music exams ke liye stewarding ka kaam kiya."
6,Yeah. And Have you always been like that?,routine,99_6,T,yq,,Haan. Aur kya aap hamesha aise hi rahe hain?
7,"Yeah, yeah.",routine,99_7,P,op,,"Haan, haan."
8,Do you Have a lot of social support.,routine,99_8,T,yq,,Kya tumhare paas bahut saari samaajik sahayata hai?
9,"Yes, I do. Yeah. Yeah. Well, even more so now now that the children have press gang me into Facebook and WhatsApp. Wow. I mean, it's just, it's just full on around the world now, you know?",symp/reasoning,99_9,P,id,,"Haan, mujhe bhi. Haan. Haan. Accha, ab bacho ne mujhe Facebook aur WhatsApp mein shamil karvadiya hai, isiliye aur bhi zyada. Wah. Matlab, ab to ye poora duniya bhar mein chal raha hai, pata hai tumhe?"
10,"You international? Yes, yes. Yes. And I believe that you are an Airbnb host.",symp/reasoning,99_10,T,irq,,"Kya tum international ho? Haan, haan. Haan. Aur main maanta hu ki tum ek Airbnb host ho."
11,Yes I do. Yeah. So the world comes to me that way. Excellent.,routine,99_11,P,id,1.0,Haan main karta hoon. Haan. Toh duniya mujhe uss tareeke se aati hai. Badiya.
12,Do you enjoy that?,routine,99_12,T,yq,,Kya tum usse anand lete ho?
13,"And then I'm Facebook friends when they go home apparently in China and Brazil and Rome, and invitations to visit.",routine,99_13,P,id,,"Aur phir jab wo ghar jaate hai toh main Facebook friend ban jaati hoon, kuch aise hi jaise China, Brazil aur Rome mein, aur mujhe unki taraf se ghar bulane ki dawatein milti hai."
14,And you said you've got grandchildren and great grandchildren. Do you think that intergenerational contact is important?,routine,99_14,T,orq,,Aur tumne kaha ki tumhare paas poti-pote se badhkar pota-poti hai. Kya tumhe lagta hai ki ek pidh se dusri pidh tak ka sampark mahatvapurna hai?
15,Very important.,routine,99_15,P,od,,Bahut hi mahatvapurn
16,Why?,routine,99_16,T,irq,,Kyun?
17,"Because you when you bring up children, you haven't time to see the world through their eyes. Or even really listen to them because you're too busy and preoccupied, but then grandchildren come along and more importantly now great grandchildren and seeing the world fresh through these new eyes is just it's quite mind blowing actually. So I've learned a lot. In the old days, grandchildren used to learn the grandparents knee but nowadays it's the grandparents learning at the grandchildren's knees now definitely Oh, yes.",story,99_17,P,id,,"Kyunki jab aap bachche ko pal rahe ho, tab aapki paas unki ankhon se duniya ko dekhne ka waqt nahi hota. Aur unko dhyan se sunne ke liye bhi aapka waqt nahi hota kyunki aapka dhyan aur samay doosre kaam mein laga rehta hai. Par jab potey aur potiyon ki paidaishi rahti hai tab, zara aur jaruri hai bigdaron ko dekhna kyunki un naye ankhon se duniya ki dekhna ekdam kalakh rahne wali batein hoti hai. Isiliye maine bahutkuch sekha hai. Pehle toh potey potiyon ki godh mein sikhne wale the, lekin ab shayad hum boodon ki godh mein sikhte hain, hain na?"
