,Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion,Transliterated
0,"So Tommy, I wanted to talk to you because I was on Facebook the other day and saw some pictures from a party you were at and made me a little bit concerned because I saw you were drinking and I wonder if you can tell me a little bit about how alcohol fits in your life.",symp/reasoning,73_0,T,irq,,"Toh Tommy, maine tujhse baat karni thi kyunki Facebook pe kal maine kuch tasveerein dekhi thi jisme tujhe ek party mein dekha gaya tha aur mujhe thoda chinta hui kyunki maine dekha ki tu peete hue tha. Mujhe yeh jaanne mein ruchi hai ke tere zindagi mein sharab kaise fit hai."
1,I mainly just drink whenever I'm at parties or whenever somebody hands me a beer i'll i'll take sips every now and then. But it's not something that I feel hovers around my life.,symp/reasoning,73_1,P,id,,Mainly mein parties par hi peeta hun ya jab koi mujhe beer dete hain tab mein kabhi kabhi ek sip leta hun. Lekin yeh meri zindagi ko gherne wali koi cheez nahi lagti.
2,It's kind of a social thing for you not like a major priority. Yeah. How much do you think you're drinking?,symp/reasoning,73_2,T,irq,,"Ye thoda sa social hai tumhare liye, major priority jaise nahi hai. Haan. Tum kitna pi rahi ho?"
3,"I guess I would say like every other every other weekend, maybe every every two weeks. On occasion, maybe There's a basketball game going on or a football game I'll have a beer just to drink with my boys. But other than that, I don't really see it as much of a of a problem.",story,73_3,P,id,,"Main aisa hi kehunga jaise har baar ya har do hafte mein, doosre weekends ki tarah. Kabhi kabhi, shayad koi basketball match chal raha ho ya football game, main aur mere yaaro ke saath beer peeke nasha karta hoon. Par bad mein, mujhe kuch bhi dikhai nahi deta ki yeh ek badi pareshaani hai."
4,So you're drinking maybe half the time depending on what's going on that weekend.,symp/reasoning,73_4,T,crq,,"Tum shayad, jis hafte ki charcha ho rahi hai, uss vikend par aadhe samay ke liye sharab pi rahe ho."
5,"Yeah, I guess you can say that.",routine,73_5,P,cd,,"Haan, main kuch keh sakti hoon."
6,"Well, how would you describe the difference between weekends when you drink versus ones when you don't?",symp/reasoning,73_6,T,irq,,"वैसे, आप अगर तारीख़ न लें, तो आपको अलग दिनों की अलग आदतों के बारे में कैसे व्य"
7,"When I'm not drinking, I'm usually more like, involved in doing like more productive things like I I try and do more schoolwork whenever I have the time or whenever I like I can go workout or something just to like, when whenever I'm drinking, I devote my time to just letting loose and having fun and just relaxing with friends. Okay,",story,73_7,P,id,,"Jab main nashay ki aadat nahi karti hoon, tab main aamtaur par adhik utaarte hue, padhai jaise uljhe hue kaam mein jyada doobi rehti hoon. Jab bhi mera samay ho, ya jab meri saan de rahe ho, main apni aadat ke sath saath padhai bhi karne ki koshish karti hoon. Ya phir main vyayam jaa sakti hoon ya koi aur cheez karti hoon, bas aise hi, jab main nashay se door hu, to apna samay khoob saath mere doston ke saath masti karne mein vyateet karti hoon aur aise hi thoda relax ho jaati hoon. Achha,"
8,"so you you feel like you get more stuff done on weekends. When Don't drink, but maybe you don't feel like you can relax as well.",symp/reasoning,73_8,T,crq,,"So, kya tumhe lagta hai ki tum weekends par zyada kaam kar lete ho. Jab tum peete nahi ho, lekin shayad tumhe lagta hoga ki tum utna hi aaram se nahi reh sakte."
9,"Yeah, I mean, I, whenever I'm drinking, I know that I'm devoting time to, to not doing other things. So I try and make it so that I don't allow myself to pile on so much work. So I try and, like get work done before, but I know that drinking gets in the way of productivity. So I try and minimize that as much as possible.",story,73_9,P,cd,,"Haan, main to yehi matlab tha, ki main jab bhi pee raha hoon, tab main jaanta hoon ki main apna samay kisi aur kaam pe nahi laga raha hoon. To main koshish karta hoon ki pee lena se pehle main apna kaam pura kar loon, lekin pata hai ki sharab productivity ko rok deti hai. Isliye main usko jitna ho sake kam karne ki koshish karta hoon."
