,Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion,Transliterated
0,Today,inactive,64_0,T,gc,,Aaj in H
1,I've been working still on the fear of leaving the home for extended periods of time like vacation. And it's been a little harder recently because I have this plan trip with a friend of mine coming up in a few months and that's kind of been weighing on my mind.,symp/reasoning,64_1,P,gc,,"मैं घर छोड़कर लंबे समयों तक जैसे छुट्टियों के लिए काम कर रहा हूँ, लेकिन आज भी डर से काम कर रहा हूँ। और हाल ही में थोड़ा कठिन हो गया है क्योंकि मेरे एक दोस्त के साथ कुछ महीनों में यात्रा का प्लान है और उस बात से मेरे मन पर बोझ है।"
2,Whereas the trip to?,symp/reasoning,64_2,T,irq,,Yeh trip kahaan ki taraf ja raha hai?
3,Georgia,symp/reasoning,64_3,P,id,,"""ज"
4,how long way,symp/reasoning,64_4,T,irq,,Kitna lamba rasta hai?
5,"she wants to go like six days Yeah, I'm not sure with work and school and everything I can make the full six days and plus I'm a little nervous to go that long.",symp/reasoning,64_5,P,id,,"wo chahti hai ki wo chahe jao chahhate hain liye cheh din Haan, main kaam aur school ke saath poora chahe six din nahin bana sakta aur uske alawa main thoda ghabra aur lamba jana hai."
6,So that's a long time for you.,symp/reasoning,64_6,T,gc,,Toh yeh tumhare liye ek lamba samay hai.
7,It is yes.,symp/reasoning,64_7,P,gc,,Yeh hai.
8,So when did you discover this trip was going to be,symp/reasoning,64_8,T,irq,,So kab tak aapne yeh pata kiya ki yeh trip hone waala hai
9,"actually last Just a few days ago, she messaged me and said, Hey, you want to go with me and we'll go golfing and swimming. I love golfing. Like, I know I want to go. But I just had these just a little nervous about leaving",story,64_9,P,id,,"Actually last Just a few days ago, usne mere ko message kiya aur bola, Hey, tum mere saath aana chahte ho aur hum golf aur swimming par jaayenge. Main golf khelna bahut pasand karti hoon. Jaise, mujhe pata hai ki mujhe jana hai. Par bas mujhe thoda nervous lag raha hai jaane se."
10,"a little nervous? So when she made that call, ",symp/reasoning,64_10,T,irq,,"Kya tum thodi ghabraayi ho? To jab usne woh call kiya,"
11,"I was just a couple days ago, was the first thought he had kind of I can't go that long. That was my first thought. That's, that's too long. But he was like, wow, this would be great. I want to go down there golfing so bad and get away from the cold weather. So I mean, my immediate thought was no, not that long. But yes, I'm gonna go.",story,64_11,P,id,,"Main bus kuch din pahle hi, vah soch raha tha ki main itni lambi yatra nahi kar sakunga. Yeh meri sabse pehli soch thi. Yeh bahut lamba hai. Lekin vah soch raha tha, wow, yeh bahut achha hoga. Main vahan golf khelne jaana chahta hu aur sardi se door jana chahta hu. To mere man mein turant yahi vichar aaya ki nahi, itni lambi yatra nahi. Lekin haan, main jaa raha hu."
12,"Alright, so so to kind of conflicting thoughts, right. So one, one is like, never go that long, six days, way too long. And the other one is that would be enjoyable. You enjoy that? ",symp/reasoning,64_12,T,irq,,"Theek hai, toh aise thode se conflicting khyaal hain, samjhe? Toh ek, ek hai ki kabhi itni der tak nahi jaana chahiye, be hai lambe. Aur doosra hai ki mazedaar hoga. Kya tumko maza aayega?"
13,Absolutely.,symp/reasoning,64_13,P,ack,,पूर
14,Yeah. So which way you're leaning right now.,symp/reasoning,64_14,T,irq,,Haan. Toh abhi tum kis taraf ke rukh mein jaa rahe ho.
15,I want to go to go for six days. Maybe just like a long weekend,symp/reasoning,64_15,P,id,,Main chahata hu ke 6 din ke liye jaaun. Shayad bas ek lambi chutti ki tarah
16,"3, 4 days?",symp/reasoning,64_16,T,irq,,"Tin, 4 din?"
17,two would be ideal but the idea of it two three days Yeah.,symp/reasoning,64_17,P,id,,"Do teen dinon tak ideal hoga, lekin iski aisee vichaar kya hai ki do dinon ke baad, haan."
18,So what we think is causing this worry about being gone more than two days?,symp/reasoning,64_18,T,irq,,To hum sochte hain ki kya ye soch ka karan hai ki hum do din se zyada gayab hone ki chinta kar rahe hain?
19,"I don't know. I mean, I've always as a late teenager in my 20s I've always had just nervous to leave home I don't as much as I love being home I love to travel to and you know, do different things. It's just, I guess I'm just afraid something to happen when I'm not around.",story,64_19,P,id,,"Mujhe nahi pata. Main toh matlab hai, mai hamesha se ek late teenager se apni 20s mein bas ghabraati rehti thi ghar se jaane se. Mai ghar pe hona pasand karti hu magar ghoomne aur alag alag cheezein karne mein bhi maza aata hai. Bas, shayad mai bas is baat se darrti hu ki jab mai nahi hu tab kuch ho jaayega."
20,"Not to you're afraid something will happen to your, your house or,",story,64_20,T,crq,,"Kisi chinta mat karo, kuchh aapki ya aapke ghar ko ho jayega isse."
21,"well, I have pets so we're about them. My parents are getting older, so I worry about them. Mainly, like my immediate family, mainly, I guess my dad, because he's had a history of heart attacks and then my pets that's such as for something to happen, I will be there.",story,64_21,P,cd,,"Achha, maine pets rakhte hain, toh main unke baare mein chinta karta hoon. Meri maa-baap budhde ho rahe hain, isiliye main unki fikar karta hoon. Mostly, meri immediate family, mainly meri papa ke baare mein, kyunki unhe dil ke daurey ke kuch pehle bhi hue the, aur phir meri pets ke baare mein bhi, kyunki kuch ho gaya toh main wahan hoga."
22,"And how about when you were younger? You said this Problems found for was the same thing, the same thing. So mostly family and now some pets,",story,64_22,T,irq,,Aur tum bachpan mein jab tum chote they? Tumne kaha tha ki yeh Problem found yahi waise hi cheez thi. Toh zyadatar family aur ab kuchh paltu janwar.
23,my pets then to see if that's,story,64_23,P,id,,Mere pets tab dekhte hain ki kya vo hai.
24,"yes, your feelings are there fighting one another. Absolutely. And right now the feeling the thought anyway, have you know I would like to go on the trip. is winning But the fear thought was kind of dragging, dragging you down. Yeah. So what's the sensation of anxiety here?",story,64_24,T,irq,,"Haan, tere feelings ek doosre se lad rahe hain. Puri tarah se. Aur abhi jo feeling hai, woh soch se bhi zyaada powerful hai, tu jaan le ki mujhe trip pe jaane ka mann hai. Lekin darr ki soch thoda sa tere ko neeche kheechne ki koshish kar rahi thi. Haan. Toh yahaan tension ki feeling ka kya ahsaas hai?"
25,"Yeah, I get anxious. Yeah, my heart gets feels like it's heavy my chest feels heavy and I just all these thoughts go through my mind like, you know, I know my parents um I can watch my pets but they may not take care of them like I would I don't know it's just I mean that you know they've always will take care of all my no but they'll miss me and they might tear my house up I don't all these thoughts in my mind that seem crazy to me.",story,64_25,P,id,,"Haan, mujhe anxiety hoti hai. Mere dil ko bojh jesa lagta hai aur mere seene mein bhi bojh jesa lagta hai aur mere dimaag mein yeh saare khayal aate hai jaise, aap jaante hai, mere parents sab kuch sambhaal lenge par shayad meri tarah nahi, main nahi jaanti, bas yehi ki unhein meri kami mehsus hogi aur woh mere ghar ko kharab kar sakte hai, mere dimaag mein yeh sab khayal aate hai jo mujhe pagal sa lagte hai."
26,"So it seems like an endless stream of worries. Yeah. Surrounding family and pets. And what might happen. So really, that's that's it, right? This is what might happen. It's the uncertainty, right? So is anything ever happened?",story,64_26,T,irq,,"Toh aisa lagta hai ki yeh ek anant chintao ka dhaar hai. Haan. Apne parivaar aur paltu janwar se ghire hue. Aur kya ho sakta hai. Toh sach mein, yehi baat hai, thik hai? Yehi ho sakta hai. Yah anishchayta ka vishay hai, samjhe? Toh kya kabhi kuchh hua hai?"
27,"No, no",story,64_27,P,on,,"Nahi, nahi"
28,Okay. So so far all worrying. And anxiety really hasn't paid me dividends.,symp/reasoning,64_28,T,irq,,Thik hai. Ab tak sab chinta ka vishay tha. Aur anxiety sach mein mujhe koi fayda nahi diya hai.
29,"Yes. And now that I'm older when I was younger, I probably wouldn't like it overnight. But now that I'm older yes, I do I just say, I got to live my life and they'll be okay. I just try to tell myself they're in good hands. If something happens somebody Oh, call me but then I feel like oh, but I want to be hours away. I'm a plane ride away. And then I get thinking about that, but I do go. ",story,64_29,P,id,,"Haan. Aur ab ki mai bada ho gaya hun jab mai chota tha, shayad mujhe raat bhar yeh pasand nahi hota. Lekin ab ki mai bada ho gaya hun, haan, main toh bas yahi kehta hun, mujhe apni zindagi jeezna hai aur sab theek ho jayega. Mai khud ko samjhane ki koshish karta hun ki vo achhe haathon mein hai. Agar kuch bhi ho jata hai toh koi mujhe call kar dega lekin fir bhi mai sochta hun ki mai door kitni ghante hoon. Mai ek plane ride ki doori par hoon. Fir mai uske bare mein sochne lag jata hun, lekin mujhe jaana zaruri hai."
30,But you didn't in the past,routine,64_30,T,crq,,Lekin tumne peechle mein nahi kiya
