,Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion,Transliterated
0,"Jackie, How are you doing today?",inactive,93_0,T,gt,0.0,"Jackie, Aaj tu kaise hai?"
1,Alrght. How about you?,inactive,93_1,P,gt,0.0,Acha. Tum kaise ho?
2,I'm doing well. Thanks for asking. I understand you've had some recent difficulties that have brought you to the agency,inactive,93_2,T,gt,0.0,Mai theek kar rhi hoon. Shukriya poochne ke liye. Mujhe pata hai ki aapne haal hi mein kuch mushkilat face kiya hai jiski wajah se aap agency pe aaye hai.
3,"Yeah, I lost my job.",symp/reasoning,93_3,P,id,-1.0,"Haan, mujhe apni naukri chhut chuki hai."
4,You lost your job?,routine,93_4,T,crq,0.0,तुम्हारी नौकरी ग
5,Because I failed drug test.,symp/reasoning,93_5,P,id,0.0,Kyunki mujhe drug test me fail ho gaya hai.
6,You failed a drug test.,routine,93_6,T,crq,0.0,Tumne drug test mein fail kar diya.
7,"So I have to drive golf carts sometimes for my job and I just really was not paying attention as I was driving through the parking lot and I hit a car. Then think it was a big deal. It doesn't even leave a big mark. Really. The car owner got pretty pissed about it and I found out that I did it. I got admitted to it. So I didn't want to be getting in trouble for it. So, so then they, since it was an accident, you know, I kind of hit my head a little bit to maybe take a drug test, and I had smoked some weed the night before. So I filled it and was fired.",story,93_7,P,id,-1.0,"So maine apni naukri ke liye kabhi kabhi golf cart chalana hota hai aur mai sach me dhyaan nahi de raha tha jab mai parking lot se guzar raha tha aur ek car ko takkar lag gayi. Fir mai usko itna bada maamla nahi samajh raha tha. Usse koi badi daag bhi nahi laga. Asal me car ke malik ne bahut gussa kiya aur mujhe pata chala ki maine kiya tha. Mai accept kar liya. Isliye mujhe uske liye koi problem nahi chahiye thi. Isliye wo, kyunki yeh ek haadsa tha, toh maine apne sir pe thoda zor dala drug test ke liye, aur maine raat bhar weed puff kiya tha. Toh maine bhar diya aur nikal diya gaya."
8,Were you aware that this was an accident? You'd be protesting?,routine,93_8,T,yq,0.0,Kya tumhe yeh pata tha ke yeh haadsha tha? Kya tum protest kar rahe hote?
9,"Um, you know, I? I don't I didn't know that. Now. I guess they might have told me at some point, but I I probably wasn't paying attention to it or had it I wasn't prepared for it.",routine,93_9,P,id,0.0,"Um, tu jaanta hai na, main? Main nahin jaanta tha ye baat. Ab. Shayad mujhe kabhi bola gaya hoga lekin main dhyaan nahi de raha tha ya phir main tayaar nahi tha."
10,So there have been consequences to losing your job.,routine,93_10,T,crq,0.0,Toh is baat ka tumhare naukri haarne ke nuksaan hai.
11,"Um, yeah, I mean, my parents are not happy. I'm not making any money, obviously. So they, they're not very happy, relying on them for gas money for it. never go anywhere, do anything with my friends ask them for money. So they're kinda, you know, pushing me to get a job and help support myself again.",story,93_11,P,cd,-1.0,"Haan, haan, main toh maa baap se khush nahi hoon. Paise nahi kama rahi hun, dhikkar hai. Toh wo, wo khush nahi hain, gas ka paisa unpe nirbhar rehte hain. Kabhi kahin nahi jati hun, dost ke saath kuch nahi karti, unse paise mangna padta hai. Toh wo thoda, pata hai, mujhe ek naukri dhoondhne aur apne aap ko fir se support karne ke liye dabba rahe hain."
12,What type of work to do?,routine,93_12,T,irq,0.0,Kaun sa kaam karna hai?
13,"Um, I work in security, I kind of monitor parking lot, you know, take tickets, things like that.",routine,93_13,P,id,0.0,"Um, main security mein kaam karta hoon, main parking lot ko monitor karta hoon, pata hai, tickets le leta hoon, ese jaise kaam karte hain."
14,"So, most of those employers would require a drug screen.",routine,93_14,T,crq,0.0,"Toh, adhiktar woh employers ek drug screen ki darkhast karenge."
15,"Yeah, that's, that's my problem. I've been trying to look for a new job. And pretty much all of them have required drug tests. So I haven't gotten a new one yet. So that's becoming a problem. So that's why i wanna i want to cut down but I haven't been able to. So I really need a job. I mean, all these things. It's kind of silly that all you know. I find it silly. It should be. Who cares if I smoke a little weed, you know, too. be illegal.",routine,93_15,P,id,0.0,"Haan, woh, woh mera problem hai. Main ek naya job dhoondhne ki koshish kar raha hoon. Aur zyadatar, sabhi mein drug tests zaroori thay. Isliye maine abhi tak koi naya nahi mila hai. Isliye yeh ek pareshani ban raha hai. Isliye main cut down karna chahta hoon lekin main abhi tak kar nahi paya hoon. Isliye sach mein mujhe ek job ki zaroorat hai. Main toh seedhe saade yeh baat hai. Sab itni si cheezein hai. Itna majak bhi nahi hona chahiye. Kya farak padta hai agar main thoda sa weed smoke karoon, aapko bhi pata hai. Yeh illegal hona chahiye."
16,But you think it should be illegal?,routine,93_16,T,yq,0.0,Kya aapko lagta hai ki yeh galat hona chahiye?
17,"Yeah. So I mean, not causing some harm really, and hurt anyone. So So yeah, I really do need a job. So I'm here to kind of get a handle on that.",routine,93_17,P,op,0.0,"Haan. Toh main toh waise kisi nuksaan nu na karn layi jada serious nahi hai, te kise da dil na dukhan. So haan, main ik naukri di lodh rahi hai. Is layi main ehna diyan kar rahi han ki isnu manage karan."
18,So you want to stop using marijuana all together?,routine,93_18,T,crq,0.0,Kya tum marijuana bilkul chhod dena chahte ho?
19,"Yeah, I'm gonna have to get a job, I think No, I don't want a random drug test again.",routine,93_19,P,cd,-2.0,"Haan, main ek naukri lena padega, mujhe lagta hai Nahi, mujhe ek pehle se bhaari gatiya test phir se nahi chahiye."
