,Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion,Transliterated
0,Except that when you're in work you worry a lot about how you come across in social situations.,symp/reasoning,57_0,T,gc,,"Parantu jab aap kaam mein hote hain, toh aap social situations mein kaise dikhte hain uske baare mein bahut chinta karte hain."
1,"Yeah, really makes me feel really anxious. Like, what I look like and what people are thinking.",symp/reasoning,57_1,P,gc,,"Haan, main toh sach mein bohot anxious feel karti hoon. Aisi jaise, main kaisi dikhti hoon aur log kya soch rahe hain."
2,"Yeah, you said that you worry that you visibly shake.",symp/reasoning,57_2,T,crq,,"Haan, tumne kaha ki tum pareshan ho ki tum dheere dheere hil jaate ho."
3,Yeah.,inactive,57_3,P,cd,,बिल
4,And are there any other things that you worry that people will notice?,symp/reasoning,57_4,T,irq,,Kya aur koi aisi baat hai jiska aapko fikar hai ki log notice karenge?
5,I think obviously the shaking I think my hands and legs shaking and kind of going really red and sweating and just looking great. went ahead.,symp/reasoning,57_5,P,id,,Main mere haath aur paon kaanpane ke bare mein soch raha thha aur haath aur paon kaanp rahe thhe aur bahut laal ho rahe thhe aur paseena aa raha thha aur bahut khubsurat dikhai de raha thha. Aadhe chukar ke.
6,"So it sounds like you have quite a strong mental image of how you see yourself when you're in these social situations. Yeah. You say you go read you shake. Is there anything else that you think that you do? I mean, describe yourself. How do you think you look, when you're in these situations, just",story,57_6,T,irq,,"Toh haan, lagta hai ki tumhare paas apni apni mentality sahi karne ka ek majboot tasvir hai jab tum aise samaajik paristhitiyon mein hote ho. Haan. Tum kehte ho ki tum jaate ho padhna aur tumko hilaate ho. kya tumhe kuch aur lagta hai ki tum karte ho? Mera matlab, khud ko vishleshna. Tumhe aisa kaisa lagta hai ki tum dikhte ho, jab tum aisi paristhitiyon mein ho, bas."
7,"like, I think I just looked really obviously weird and out of place and like really read and just visibly shaking and sweating and kind of not being able to communicate properly with people.",story,57_7,P,id,,Mujhe lagta hai main bohot ajeeb aur alag lage the aur main bohot dar gyi thi aur pasina aa raha tha aur main logo ke saath theek se communicate nahi kar sakti thi.
8,And is there anything that you do to try and kind of defend against these things to manage these problems?,routine,57_8,T,irq,,Kya tum kuch karta ho usko rokne ke liye aur in samasyao se nipatne ke liye?
9,"And I guess like when I'm holding the camera, I just grip onto it really, really tight, or kind of clench on my muscles and just find something that I can focus on. And to kind of try and make myself shake less and not goes red and stuff.",story,57_9,P,id,,"Aur mujhe lagta hai ki jab main camera pakda hoon, main uspe bahut hi tight grip karta hoon, ya fir apne muscles ko tight karke, aur bas kuchh dhoondhta hoon jispe main dhyaan kendrit kar sakoon. Aur aisa karke main khud par kaabu rakhta hoon, aur apna chehra laal hone se bachane ki koshish karta hoon."
10,So you focus on something you grip onto that Camera. Do you make eye contact with people?,routine,57_10,T,crq,,Toh tum kisi cheez par dhyaan lagao jispar tum camera grip karte ho. Kya tum logon se aankhon se milkar baat karte ho?
11,No. I just tend to just look down.,routine,57_11,P,cd,,Na. Main bas neeche dekhne ki aadat rakhta hun.
12,"Okay, so you also avoid eye contact? Is there anything else that you do to manage the sweating For example, ",routine,57_12,T,crq,,"Okay, toh kya tum bhi aankh se nazar bachate ho? Kya aur bhi koi cheez hai jo tum karte ho pasina sambhalne ke liye? Jaise ki,"
13,"I just as I like kind of looking down and like wearing all black, so it's less obvious and what kind of worrying? Yeah, just more layers and all black says you just can't tell.",story,57_13,P,cd,,"Main bas isi tarah se pasand karta hoon ki neeche dekhna aur saari kaali pehnna, taki koi mujhe asaani se nahi pehchaane aur kis baat ki chinta? Haan, bas zyaada zarf parde aur kaali kapdo se aap jaise nahi pataa sakte."
14,Okay,inactive,57_14,T,ack,,Thik hai
15,"What do you think would happen if you stopped doing these things? If you stopped gripping onto the camera? Or, you know, you start to make eye contact and not looking down? And what do you think would happen?",symp/reasoning,57_15,T,irq,,"Tum kya sochte ho ki agar tum ye cheezein karna band karde toh kya hoga? Agar tum camera ko pakadna chhodde? Ya phir, aap eye contact banane shuru kare aur neeche nahi dekhenge? Aur tumhe kya lagta hai ki kya hoga?"
16,"I think it would be so much worse. Yeah, I think I just would just check even more and be more anxious and look of more obviously, kind of weird and out of place.",symp/reasoning,57_16,P,id,,"मुझे लगता है कि यह और भी बुरा होगा। हाँ, मुझे लगता है कि मैं और ज्यादा जांच करूंगा और अधिक उत्सुक होकर, ज्यादा असामान्य और जगह से बाहर दिखूंगा।"
17,"And what I'm thinking now is how do you feel about if we did an experiment to test out your thoughts on what would happen if you stopped doing these things? If we did a bit of a role play where we pretended to enact a situation at work, okay? And if we did this maybe twice and the first time, you do all the things that you normally do, okay and grip onto something, look down. And is there anything else that you do when you're in these situations, these work conversations to try and cope.",story,57_17,T,irq,,"Aur main jo soch rahi hun ab woh yeh hai ki agar hum tumhare vicharon ka jawaab dhundhne ke liye ek experiment karein jismein tumhara kya anubhav hoga agar tum yeh cheezein band kar do? Agar hum kuch role play karein jahan hum kaam par ek situation dikhate hain, thik hai? Aur agar hum isse do baar karein aur pehli baar, tum woh sab kuch karo jo tum normally karte ho, thik hai, aur kisi cheez par pakad lo, neeche dekho. Aur kya tum kuch aur bhi karte ho jab tum is tarah ki situations mein ho, ya kaam ke baare mein baat karte ho, sambhalne ki koshish karne ke liye."
18,"And I just kind of all just like fumble and like kind of just clench, whatever, whatever it is, I'm holding just really tight and just make sure I don't make any eye contact at all, just kind of get through it.",story,57_18,P,id,,"Aur main bas thoda sa confuse aur jaise fumble karke, jaise hi saamne koi cheez hui hai, maine bilkul pakad rakhi hai aur bahut tight hold karke, bas usme koi nazar na jaye, bas usko khatam karke nikal jati hu."
